%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au6-250-drift-au6-cd1-500

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 {v1,v2}
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {v1,v2}
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 {v1,v2,v3}
@attribute Class {class1,class2,class3,class4,class5,class6,class7,class8}

@data
2.06,53683,13.9,2.87,23338,0.316,78.5,71,4.67,6.6,51.8,v2,0.611,74.9,4845,796,0.237,6.09,0.68,597,28.5,0.27,2.73,63.9,7.25,0.9,0.417,0.93,9.35,0.61,v1,57.9,0.36,77.9,67.2,0.72,52079,7.48,0.773,v3,class3
3.17,56193,44.8,3.27,80491,0.153,79,82,4.66,6.7,50.2,v2,0.864,95.2,6739,744,0.422,6.19,0.63,819,27.9,0.26,0.9,69.4,7.62,0.893,0.466,0.52,8.22,0.62,v2,61.1,0.5,60,60.1,0.84,16492,6.79,0.685,v1,class3
1.53,50441,13.8,1.77,40296,0.316,73.4,82,4.45,7.3,51.5,v1,0.864,75.4,5865,741,0.248,6.04,0.41,818,24.2,0.16,0.39,82.9,7.79,0.12,0.363,0.91,9.06,0.23,v2,53,0.39,18.8,62.5,0.54,53255,7.92,0.827,v2,class8
2.72,54637,44.8,0.31,51614,0.217,73.4,67,4.62,9.1,52.2,v2,0.664,76.5,5516,762,0.741,6.13,0.38,507,25.4,0.16,2.51,70.4,7.29,0.111,0.516,0.94,9.32,0.61,v1,47.8,0.41,70.6,66.9,0.6,35507,6.91,0.695,v1,class1
3.15,51452,38.8,2.99,50051,0.199,77.6,66,4.56,6.4,51.6,v2,0.678,62,5225,764,0.238,6.04,0.65,510,28.9,0.19,3.36,97,7,0.142,0.609,0.87,9.83,0.62,v1,53.4,0.48,18,71.3,0.48,15470,6.25,0.747,v3,class3
3.65,46408,31.8,2.27,89500,0.315,74.7,75,4.65,8.6,50.2,v1,0.631,75.9,5324,797,0.647,6.12,0.63,319,26.9,0.27,3.29,78.3,6.69,0.897,0.346,0.84,9.05,0.29,v2,58.5,0.45,27,56.4,0.89,78982,6.55,0.743,v1,class6
3.47,54902,13,3.29,55459,0.497,79.7,94,4.27,8.4,50.2,v2,0.538,95.2,6159,750,0.3,3.08,0.46,607,27,0.45,2.68,91.8,6.9,0.128,0.436,0.84,9.09,0.42,v1,61.5,0.47,60,58,0.88,22114,7.83,0.795,v1,class4
3.55,55320,43.1,2.07,31273,0.333,78.5,60,4.49,9.3,50.2,v2,0.864,86,4365,788,0.494,4.9,0.47,743,25.5,0.36,3.07,81.1,8.53,0.108,0.347,0.96,9.82,0.34,v1,62.2,0.44,20.4,70.4,0.47,20716,6.58,0.701,v3,class6
3.66,52887,28.1,1.88,59152,0.17,77.9,72,4.32,7.7,50.2,v2,0.767,71.9,4638,802,0.65,6.18,0.38,750,24.3,0.33,2.46,94.4,6.85,0.231,0.336,0.8,9.41,0.27,v1,57.9,0.45,62.5,62.4,0.31,29840,7.47,0.73,v1,class6
2.9,55132,22.5,3.3,49692,0.27,72.2,60,4.23,9.3,50.8,v2,0.864,75.3,6577,761,0.579,4.31,0.38,597,26,0.24,3.59,62.9,7.05,0.12,0.512,0.51,9.12,0.39,v1,61.5,0.4,59.4,59.8,0.25,26299,7.78,0.722,v1,class6
1.31,46346,38.9,3.2,37059,0.169,78.8,68,4.62,7,54.2,v2,0.67,79.7,5455,810,0.646,4.95,0.26,820,30.3,0.21,1.35,92.8,8.23,0.33,0.624,0.65,9.12,0.61,v2,49.3,0.37,68.3,72.6,0.64,52372,7.72,0.842,v3,class5
2.33,49149,47.7,0.47,50728,0.149,71.8,94,4.52,5.8,51.4,v2,0.657,63.9,5921,782,0.642,4.65,0.36,643,27.4,0.3,1.76,81.7,7.04,0.837,0.626,0.8,9.09,0.39,v1,60.5,0.57,72.2,57.5,0.49,29082,6.92,0.766,v3,class4
3.68,47617,51.4,2.99,76492,0.166,78.1,89,4.35,5.6,53.7,v2,0.628,86.8,7017,761,0.573,6.25,0.73,815,26.5,0.46,1.07,84.1,6.75,0.853,0.502,0.91,9.06,0.25,v2,60.6,0.42,65.1,57,0.69,14564,7.59,0.788,v1,class6
3.84,56407,27.4,2.46,59384,0.162,73.8,70,4.62,4,54.5,v1,0.604,89.9,5161,782,0.253,3.92,0.15,669,24.2,0.23,2.1,92,6.99,0.454,0.36,0.96,8.66,0.42,v2,58.1,0.44,71.3,55.3,0.32,58059,7.61,0.805,v2,class1
2.54,53365,39.2,3.26,91772,0.17,78.3,82,4.52,4.3,51.3,v1,0.78,77,6425,745,0.647,6.22,0.37,246,29,0.29,3.37,79.1,6.81,0.394,0.42,0.93,9.11,0.29,v2,54.5,0.48,59.5,56.3,0.3,30163,8.6,0.724,v3,class3
2.51,53163,15.5,1.97,77678,0.496,75.7,94,4.68,7.3,50.4,v2,0.614,79.7,4773,796,0.788,3.16,0.56,607,30.9,0.25,4,94.8,6.94,0.233,0.607,0.89,9.57,0.41,v1,58,0.61,24.7,58.1,0.31,48508,6.49,0.724,v3,class4
1.76,48079,19.8,2.11,22067,0.495,78.4,71,4.31,8,51.4,v2,0.61,83.1,6046,746,0.828,4.14,0.68,606,24.5,0.27,2.36,72.3,6.7,0.941,0.504,0.97,9.53,0.22,v2,51,0.35,71.2,58.8,0.65,13925,6.59,0.752,v1,class3
1.32,53853,15.2,1.83,22016,0.492,71.6,67,4.4,8.2,52.1,v1,0.863,64,6029,764,0.879,5.93,0.59,785,26.5,0.46,1.93,92.8,7.01,0.829,0.34,0.89,9.2,0.25,v1,59.1,0.34,27.4,72.1,0.51,14593,6.44,0.826,v1,class1
3.62,53603,39.9,0.41,85425,0.166,77.7,88,4.54,7.5,54.7,v1,0.685,93,5505,759,0.349,6.07,0.16,602,26.5,0.27,1.51,90.8,6.9,0.848,0.625,0.89,8.36,0.22,v1,59.7,0.46,62.3,62.8,0.49,72445,6.38,0.734,v3,class3
3.23,46868,51,3.02,93469,0.161,79.2,67,4.47,7.7,55,v2,0.644,76.4,6726,764,0.346,4.82,0.5,694,34.5,0.45,2.91,84.3,6.87,0.318,0.331,0.54,9.08,0.34,v1,60.1,0.57,62,72.4,0.35,52201,6.79,0.753,v2,class3
2.43,53591,51.3,2.46,20234,0.152,78.5,68,4.61,7.6,51.8,v1,0.689,42.1,7422,762,0.647,5.07,0.37,610,28.7,0.21,1.5,91,7.83,0.466,0.402,0.7,9.03,0.39,v2,50.7,0.53,61.9,66.7,0.45,53252,6.58,0.835,v1,class3
2.32,52877,15.6,1.85,25120,0.161,84.6,71,4.52,5.4,52.6,v1,0.66,89.4,7373,794,0.241,6.31,0.61,608,29.1,0.19,4.06,79.6,7.02,0.268,0.391,0.53,9.06,0.27,v2,60.8,0.36,60,55.8,0.89,65444,8.48,0.749,v2,class3
3.75,55207,36.6,2.35,20685,0.321,83.7,71,4.51,8.3,50.2,v2,0.658,88,7323,747,0.597,3.19,0.49,818,34.7,0.17,3.73,93.1,7.36,0.67,0.615,0.82,9.05,0.49,v1,60.7,0.49,18,58.2,0.72,57769,6.58,0.821,v1,class4
3.64,49640,15.9,1.86,85592,0.205,78.1,86,4.65,7.8,51.5,v2,0.695,84.9,5081,761,0.642,4.35,0.68,384,26.4,0.27,1.84,95.6,6.8,0.124,0.453,0.64,9.14,0.51,v2,55.8,0.45,66.3,66.3,0.77,53325,7.86,0.751,v2,class6
2.69,50609,38.1,3.03,59379,0.17,79.1,62,4.68,4.3,52.5,v2,0.677,81.9,4570,778,0.468,6.34,0.41,572,31.6,0.3,1.5,64.4,7.74,0.188,0.334,0.98,9.08,0.26,v1,59.7,0.44,59.6,58.5,0.42,58419,6.8,0.816,v1,class4
2.96,55596,28.9,2.71,43302,0.489,76.9,93,4.6,6,53.9,v2,0.694,97.5,5596,772,0.238,6.05,0.52,354,27.3,0.28,2.33,90.9,6.73,0.783,0.618,0.69,9.05,0.59,v2,56.7,0.41,18.3,72.9,0.28,59260,7.35,0.847,v2,class5
3.39,54393,43.6,1.99,19923,0.496,77.9,88,4.36,9.3,53.3,v2,0.657,96,6057,793,0.238,3.98,0.46,811,34.7,0.27,3.3,70,7.03,0.47,0.597,0.62,9.89,0.4,v1,58.6,0.42,21,66.6,0.84,71599,6.58,0.728,v3,class5
3.69,49847,38.9,1.84,67706,0.145,77.6,94,4.68,8.6,55.9,v1,0.695,88.4,6133,767,0.244,6.21,0.2,661,24.5,0.47,0.78,93.5,6.72,0.853,0.549,0.48,8.6,0.49,v2,48,0.53,77,65.3,0.49,40376,7.65,0.744,v2,class4
2.61,49621,51.3,1.89,50517,0.498,78.2,53,4.7,6.6,50.2,v2,0.629,82.5,5500,764,0.564,6.12,0.34,661,25.8,0.29,0.77,67.5,7.03,0.142,0.623,0.49,8.27,0.24,v1,56,0.38,60,70.5,0.88,26635,6.6,0.713,v1,class6
2.43,53100,23.5,2.57,53080,0.418,77.4,79,4.61,5.6,50.2,v2,0.649,97.9,6142,778,0.89,6.18,0.17,597,29.9,0.22,2.69,64.8,8.14,0.535,0.342,0.42,9.04,0.31,v2,61.5,0.35,62,61.1,0.88,52435,6.75,0.745,v2,class6
2.8,51860,37.2,0.54,77170,0.496,73.4,60,4.55,6.4,50.2,v1,0.619,76.4,7337,791,0.399,5.73,0.5,823,26.6,0.45,1,94.7,7.01,0.152,0.355,0.91,9.09,0.26,v2,56.8,0.54,40.8,57.5,0.22,55223,6.3,0.71,v3,class3
3.27,55018,12.1,0.73,22578,0.162,77.8,72,4.34,4.5,52,v1,0.678,89.5,5692,753,0.234,4.48,0.13,822,24.4,0.45,1.07,79.5,6.99,0.193,0.372,0.86,9.07,0.27,v1,59.6,0.42,20.1,61.8,0.76,53234,7.05,0.844,v1,class3
3.45,51017,25.6,0.46,20669,0.231,71.8,93,4.66,6.2,55.2,v2,0.649,97,6636,747,0.594,6.04,0.43,819,23.9,0.27,3.85,64.9,6.7,0.133,0.424,0.85,9.03,0.57,v1,60,0.49,19.4,68.7,0.29,77106,6.29,0.727,v3,class1
1.74,48557,18.4,1.74,24135,0.311,72.5,70,4.59,8.1,52.7,v2,0.645,82.8,7218,741,0.601,4.83,0.69,817,29.8,0.15,1.49,69.2,6.99,0.467,0.578,0.89,9.08,0.44,v2,50.9,0.44,77,65.9,0.85,59007,7.05,0.754,v2,class8
3.71,54252,14.9,1.43,58474,0.147,73,85,4.55,6.5,55.6,v1,0.589,77.4,4595,754,0.321,4.02,0.64,257,25.2,0.24,1.61,94.7,6.97,0.2,0.347,0.91,9.46,0.4,v2,61.4,0.48,65.7,57,0.18,22975,6.61,0.705,v1,class3
2.53,54940,51.2,2.12,24091,0.495,77.5,70,4.27,9.1,52.8,v2,0.693,96.7,6898,804,0.686,5.61,0.69,791,26.6,0.3,0.89,80.8,7.96,0.832,0.508,0.84,9.83,0.62,v2,59.4,0.42,22.2,66.4,0.63,67947,6.6,0.75,v3,class6
2.37,49931,34.1,2.55,91795,0.164,79.4,93,4.28,7.7,54.7,v1,0.619,81,6358,747,0.271,5.19,0.71,604,28.6,0.24,2.31,77.7,6.97,0.676,0.515,0.55,8.4,0.38,v1,59.5,0.56,74.3,72.9,0.89,61394,7.63,0.766,v2,class3
2.71,55146,35.6,3.28,22809,0.156,74.1,52,4.36,8.4,50.2,v1,0.673,96.1,7085,761,0.624,5.93,0.68,602,23.9,0.27,0.81,88.2,6.85,0.544,0.534,0.77,9.05,0.36,v2,53.7,0.44,21.3,58,0.34,56530,6.81,0.749,v2,class6
3.49,46408,51.4,1.88,55026,0.266,77.4,90,4.62,6.2,54.8,v1,0.59,77.8,4231,806,0.642,6.24,0.15,601,24.9,0.44,3.65,87.1,7.06,0.15,0.513,0.46,9.04,0.62,v2,51.8,0.63,26.4,59.2,0.52,22677,8.45,0.714,v2,class4
3.73,55245,18.3,2.14,71048,0.289,81.2,67,4.64,7.4,52.1,v2,0.623,78.3,7189,777,0.586,3.25,0.5,788,34.1,0.39,3.87,86.5,6.78,0.8,0.362,0.97,9.1,0.34,v1,59.3,0.44,77.2,56.3,0.51,19107,6.74,0.735,v1,class6
1.97,53579,43.9,1.56,58573,0.316,77.9,94,4.62,5.5,52.1,v1,0.62,87.7,5325,761,0.338,6.1,0.59,301,24.7,0.47,2.03,84.8,6.95,0.428,0.621,0.87,9.08,0.39,v1,48.4,0.56,59.4,55.4,0.52,45553,7.08,0.71,v1,class8
1.67,46442,26,0.33,24487,0.414,78.3,68,4.49,3.8,53.2,v2,0.495,85.9,4720,778,0.649,3.8,0.68,595,29.3,0.3,2.26,80.1,6.91,0.244,0.381,0.85,9.73,0.26,v1,57.9,0.42,74.6,56.9,0.24,80305,7.34,0.717,v3,class2
3.2,48521,51.3,0.9,41176,0.313,76.2,93,4.47,7.2,50.2,v1,0.552,88.6,6675,757,0.623,3.3,0.13,797,34.5,0.17,1.41,88.1,6.92,0.12,0.549,0.89,9.76,0.26,v1,60.3,0.43,24.4,70.8,0.27,43926,7.16,0.711,v2,class2
3.5,47037,38.8,2.3,26556,0.331,77.4,87,4.42,9,53.2,v1,0.65,33.6,6002,769,0.553,5.31,0.4,601,26.2,0.17,1.97,87.2,7.06,0.7,0.37,0.98,9.88,0.41,v2,50,0.45,26.7,68.8,0.29,54555,7.58,0.687,v3,class8
1.79,52802,51,0.38,47935,0.146,73.9,82,4.59,9.5,51.2,v2,0.674,65.2,7128,761,0.399,6.29,0.73,381,27.6,0.45,3.28,90.9,6.93,0.861,0.336,0.9,9.77,0.27,v1,48.8,0.37,32.8,59.6,0.63,57476,7.5,0.741,v3,class4
3.53,52468,41,2.57,23927,0.333,79.7,62,4.7,8.4,50.2,v2,0.693,70.7,5492,780,0.358,6.22,0.27,777,31.6,0.27,2.31,98.9,6.74,0.303,0.433,0.6,9.07,0.31,v1,59.8,0.45,64.4,62.2,0.18,48081,8.49,0.749,v2,class4
1.86,53474,34.3,2.13,24465,0.184,78.9,56,4.64,7.8,51.9,v2,0.685,96.6,6942,760,0.649,4.53,0.49,599,26.9,0.28,1.95,83.8,6.78,0.839,0.624,0.43,9.05,0.51,v2,60.9,0.42,22,60.6,0.24,54322,6.74,0.752,v2,class1
3.84,55846,21.3,2.86,20921,0.462,78.1,93,4.23,7.5,51.1,v2,0.769,80.4,5101,760,0.648,6.09,0.16,610,31.3,0.47,4.1,63.7,6.7,0.503,0.611,0.91,9,0.62,v1,57.6,0.45,21.4,59.3,0.4,55129,6.25,0.786,v1,class7
3.87,54540,39.8,1.45,24419,0.152,83.5,85,4.57,4.2,50.3,v1,0.659,86.4,4252,780,0.642,4.43,0.41,776,27.7,0.47,1.66,84.7,6.84,0.257,0.48,0.49,9.11,0.39,v1,47.7,0.38,72.6,57.7,0.43,15326,7.17,0.744,v2,class3
1.86,48291,38.5,2.42,74671,0.162,78.2,93,4.49,8.2,51.2,v1,0.689,82.5,6369,794,0.579,3.91,0.37,602,24,0.43,4.1,92.3,7.29,0.708,0.622,0.96,8.4,0.39,v1,47.1,0.44,65.3,60.2,0.49,28997,6.41,0.705,v2,class1
1.29,46154,38.4,1.34,83808,0.486,73.4,78,4.62,6.2,50.2,v2,0.648,81.6,5632,797,0.667,3.43,0.69,805,31.2,0.23,2,96.5,7,0.216,0.338,0.97,8.26,0.25,v2,60.1,0.56,84.1,69,0.32,54466,6.29,0.77,v1,class8
3.31,47572,41.9,2.82,20543,0.316,74.5,80,4.67,4,50.2,v2,0.709,82.3,6217,796,0.645,6.01,0.37,233,24.3,0.18,0.56,90.8,8.65,0.143,0.383,0.82,9.67,0.32,v1,56.7,0.44,61.5,64.9,0.56,65841,7.15,0.755,v2,class8
1.35,55228,43.7,2.14,52345,0.164,76.3,65,4.28,3.4,52,v2,0.623,76.1,7199,742,0.241,6.15,0.58,819,26.1,0.18,1.69,78.7,8.72,0.744,0.374,0.96,9.56,0.32,v2,58.1,0.43,57.2,70.2,0.79,39683,6.65,0.694,v3,class7
3.65,54682,18.7,2.76,58007,0.172,74,93,4.6,9.1,54.8,v1,0.675,87.2,6083,764,0.372,5.96,0.69,672,29.3,0.4,1.54,94.1,7.45,0.353,0.327,0.89,9.89,0.45,v2,61.7,0.43,61.2,56.9,0.89,46145,7.04,0.774,v2,class8
2.38,53773,40,2.3,52119,0.365,71.2,73,4.61,7.2,52.7,v1,0.643,86.2,7076,760,0.457,6.21,0.69,604,27,0.22,1.35,84.1,7.07,0.12,0.366,0.68,9.09,0.43,v2,59.7,0.38,64.3,58.3,0.64,35075,7.06,0.685,v3,class3
2.62,54208,34.3,1.96,22089,0.497,77.4,70,4.37,9.5,52.1,v1,0.647,86.3,5261,798,0.313,3.04,0.44,600,25.9,0.46,0.97,75.1,8.39,0.244,0.618,0.89,9.57,0.29,v1,61.4,0.35,59.5,72.3,0.89,51878,6.32,0.743,v1,class2
2.49,48208,13.2,3.24,44293,0.495,73.4,93,4.6,3.9,50.2,v1,0.652,74.9,6885,747,0.825,5.51,0.16,823,24.1,0.22,3.48,85.7,7.11,0.922,0.559,0.89,9.13,0.27,v1,50,0.44,61.5,57.5,0.38,52648,6.28,0.851,v3,class4
3.32,55199,35.7,0.32,43787,0.336,73.6,68,4.59,5.9,54.6,v2,0.659,75.4,6488,760,0.297,3.43,0.37,823,27.7,0.45,2.83,95.1,6.93,0.264,0.513,0.84,9.14,0.25,v1,59.9,0.45,30.1,56.6,0.53,75734,7.39,0.769,v3,class4
2.84,55575,25.8,2.02,92618,0.497,76.1,78,4.3,8.2,50.8,v1,0.68,82.2,5450,777,0.624,4.29,0.13,625,24.4,0.47,1.16,76.4,6.73,0.777,0.455,0.86,9.22,0.36,v1,52.5,0.42,59.5,63.8,0.88,20366,7.13,0.819,v3,class3
2.14,49806,39.8,2.21,23867,0.316,77,66,4.62,7.6,50.3,v1,0.564,33.8,6691,746,0.619,6.21,0.42,820,25.6,0.35,2.29,97.3,7.01,0.432,0.435,0.81,9.78,0.26,v2,54.7,0.58,59.9,70.1,0.45,27750,6.58,0.754,v3,class7
1.63,55126,13.5,0.58,85249,0.167,76.2,72,4.68,8.6,52.3,v1,0.628,97.2,7078,749,0.404,5.7,0.41,813,26.6,0.44,1.42,82.4,6.79,0.675,0.344,0.55,9.05,0.58,v1,58.6,0.35,49,72.4,0.32,76246,7.53,0.687,v1,class1
3.4,50012,46,1.02,21362,0.184,75.8,79,4.63,7.5,52.9,v2,0.644,98.2,5049,763,0.644,5.95,0.64,599,34,0.33,2.85,80.5,8.25,0.457,0.614,0.72,9.1,0.24,v1,57,0.42,18.4,57.9,0.52,59391,8.06,0.708,v2,class4
1.8,52844,24.8,2.17,23894,0.162,78.2,94,4.64,5.2,50.2,v1,0.606,78.1,7118,742,0.644,5.88,0.67,457,30.6,0.31,3.99,84,7.71,0.233,0.54,0.96,9.74,0.26,v1,59.9,0.43,63.7,70.6,0.63,26732,7.24,0.795,v3,class4
2.22,56279,38.2,0.41,30740,0.496,72.2,90,4.69,6.8,53.7,v2,0.619,43.6,6169,759,0.563,5.99,0.44,812,29.9,0.25,3.52,83.5,6.9,0.492,0.343,0.92,9.08,0.62,v2,49.2,0.36,19.1,72.5,0.89,67499,6.59,0.752,v3,class7
3.64,52135,22.7,1.85,41652,0.167,71.2,59,4.61,4.7,50.2,v2,0.864,98.1,5519,804,0.643,6.09,0.68,538,25,0.15,2.13,78.9,6.97,0.158,0.46,0.87,9.32,0.24,v2,60.9,0.62,59.8,63.2,0.34,78336,7.4,0.797,v3,class8
3.11,54459,36.1,1.88,36194,0.257,74,92,4.64,8.4,53.4,v1,0.768,94.1,6088,747,0.374,5.32,0.15,811,27.5,0.3,0.41,96.6,7.13,0.522,0.46,0.89,9.12,0.43,v2,51,0.41,62.3,72.3,0.59,25789,7.01,0.782,v2,class3
3.58,47157,19.3,1.86,95003,0.151,78.6,80,4.62,9.2,50.2,v2,0.835,90.4,4689,741,0.24,6.21,0.37,548,26.9,0.25,1.57,80.8,7.85,0.099,0.465,0.43,9.71,0.21,v1,56,0.54,67.6,65.1,0.45,31818,6.59,0.718,v3,class8
2.64,52869,38.3,2.03,76205,0.316,74.7,87,4.69,5.5,51.5,v2,0.645,76,6162,742,0.643,5.25,0.44,604,28.9,0.29,0.69,80.2,6.72,0.181,0.472,0.74,9.08,0.59,v1,47,0.38,19.6,63,0.88,52240,6.61,0.725,v3,class6
3.64,46303,20.9,0.8,59035,0.315,78.5,86,4.47,4.3,51.5,v1,0.634,74.7,5976,772,0.883,4.36,0.19,257,28.9,0.22,0.53,78.9,6.76,0.247,0.621,0.92,9.03,0.35,v2,59.9,0.43,59.8,65.1,0.78,58698,6.87,0.782,v3,class6
3.65,51315,29.2,2.81,40374,0.367,76.2,55,4.52,9,53.6,v1,0.653,52.8,4812,803,0.242,3.6,0.61,605,24,0.44,2.34,89.1,6.87,0.398,0.365,0.98,9.34,0.28,v2,60.5,0.5,21.3,64.3,0.52,22919,7.48,0.784,v1,class8
3.59,50177,28.8,0.98,70685,0.279,72,87,4.66,9.3,50.2,v1,0.694,81.8,4172,758,0.476,6.16,0.37,248,32.4,0.27,0.96,88.4,7.05,0.408,0.446,0.61,9.39,0.61,v2,47.8,0.54,23.5,59.6,0.64,79908,6.6,0.77,v2,class5
2.22,47944,26.4,2.25,80924,0.425,77.4,93,4.52,5.6,50.7,v1,0.65,91.1,5232,745,0.322,3.49,0.28,606,23.9,0.45,1.64,77,7.03,0.935,0.404,0.56,9.1,0.39,v1,53.2,0.37,59.8,55.6,0.35,56858,7.21,0.691,v2,class3
2.41,47414,27.9,2.04,82000,0.496,77.7,77,4.54,9.1,55.9,v1,0.52,80.2,6179,787,0.253,6.17,0.36,612,27.2,0.46,3.42,98.6,7.54,0.113,0.625,0.9,9.41,0.25,v1,47,0.46,60.1,72.2,0.37,44023,7.65,0.785,v1,class3
1.46,50559,39.9,0.45,23992,0.165,78,63,4.31,7.2,51.4,v1,0.482,74.5,6829,776,0.3,4.43,0.31,686,33.9,0.39,1.28,97.4,6.85,0.398,0.444,0.67,9.67,0.35,v1,52,0.45,61.5,72.5,0.46,66583,7.57,0.738,v3,class8
3.78,46931,49,2.06,97149,0.159,71.9,72,4.53,5.6,51.4,v2,0.605,96.6,7520,763,0.242,3.17,0.37,225,29.7,0.45,1.05,91.3,8.68,0.397,0.353,0.85,9.79,0.61,v1,53.5,0.41,79.3,67.1,0.85,79152,7.46,0.722,v3,class3
3.34,53264,35.2,1.99,57007,0.316,72.2,91,4.69,8.1,50.2,v2,0.647,76.8,5458,755,0.644,6.33,0.19,649,27.7,0.28,0.96,74,6.93,0.109,0.375,0.86,9.29,0.6,v1,60.2,0.59,61.1,63.9,0.88,84230,6.63,0.722,v1,class3
1.95,55249,14.1,2.09,22250,0.315,74.9,80,4.65,6.7,50.5,v2,0.818,78,4318,760,0.47,5.87,0.63,394,27.5,0.26,3.86,93.7,7.25,0.729,0.435,0.57,9.41,0.25,v1,58.4,0.63,18.8,59.1,0.26,15330,6.91,0.812,v1,class8
1.63,53093,39.6,2.64,94571,0.497,72.1,84,4.62,7.6,55.8,v2,0.645,35.7,6345,807,0.349,5.82,0.3,609,26,0.3,1.48,84.1,7.3,0.201,0.353,0.61,9.1,0.31,v1,58.9,0.63,59.8,57.2,0.89,20152,7.15,0.807,v1,class5
3.43,46621,38.1,0.32,80134,0.495,79.5,78,4.26,3.8,50.2,v1,0.541,80.8,5937,746,0.236,3.67,0.7,815,27.3,0.29,3.25,82.3,6.71,0.681,0.619,0.98,9.03,0.36,v2,58.6,0.42,88.9,61.6,0.73,78443,7.64,0.821,v1,class4
3.45,54668,41.7,2.06,49562,0.166,74.6,92,4.68,4.7,50.8,v2,0.588,36,5671,770,0.79,4.39,0.33,603,26.3,0.28,1.88,84.9,7.5,0.213,0.625,0.98,8.38,0.27,v1,51,0.42,69.3,71.7,0.27,70869,6.58,0.802,v3,class3
