%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au6-1000

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 {v1,v2}
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {v1,v2}
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 {v1,v2,v3}
@attribute Class {class1,class2,class3,class4,class5,class6,class7,class8}

@data
1.45,55031,33,1.1,24071,0.355,72.5,93,4.67,5,50.2,v1,0.813,72.9,7070,809,0.443,6.19,0.5,596,26.1,0.45,1.6,80.9,6.99,0.733,0.619,0.93,9.05,0.26,v1,61.9,0.42,31.6,70.7,0.22,20824,7.03,0.741,v3,class4
3.6,47336,43.3,1.84,88571,0.379,79.1,93,4.25,8.7,53.4,v1,0.697,78.5,4378,746,0.645,5.7,0.17,595,28.4,0.22,2.27,79.1,8.01,0.16,0.622,0.89,8.26,0.25,v2,56.9,0.39,22.4,63.7,0.34,57337,7.75,0.792,v1,class4
3.37,52838,51.1,2.17,69817,0.267,73.2,68,4.42,7.6,50.2,v1,0.647,88.6,5895,762,0.323,4.76,0.59,812,28.4,0.19,1.52,96.7,6.91,0.719,0.374,0.68,9.39,0.62,v2,60.2,0.53,85.5,71.6,0.38,54432,7.36,0.842,v2,class3
2.66,54985,48.6,2.17,86681,0.496,78.4,93,4.63,7.3,50.2,v2,0.687,75.2,4753,787,0.236,6.03,0.69,739,29.6,0.27,1.82,96.4,6.7,0.586,0.603,0.54,9.56,0.48,v1,52.9,0.63,19.3,70.8,0.37,56941,6.96,0.774,v3,class8
3.77,55898,26.8,2.62,46913,0.315,79.3,87,4.38,7.1,51.1,v1,0.687,69.3,7089,795,0.242,3.65,0.16,639,34.1,0.41,3.4,89.9,7,0.326,0.622,0.84,9.06,0.37,v1,51.9,0.43,72.1,70.9,0.61,86242,7.62,0.69,v1,class2
3.36,50237,47.2,2.29,44426,0.316,71.2,94,4.59,4,53.8,v2,0.65,90,7349,796,0.234,3.56,0.73,761,26.4,0.46,1.54,96.2,7.03,0.848,0.348,0.97,9.06,0.26,v1,59.4,0.43,70.6,72.3,0.56,16725,6.44,0.748,v1,class6
1.23,51546,44.1,2.51,22629,0.347,75.2,69,4.64,4.2,50.2,v2,0.685,93.5,7437,764,0.418,6.24,0.72,552,28.2,0.22,1.21,82.7,6.88,0.355,0.456,0.45,8.84,0.42,v1,61.7,0.35,60.9,55.9,0.51,41711,6.58,0.695,v3,class4
3.67,46836,30,2.23,59593,0.172,78.6,94,4.49,9.5,50.4,v1,0.682,87.1,4504,757,0.45,5.98,0.69,823,24.2,0.46,4.12,74.5,7.04,0.329,0.551,0.59,9.09,0.5,v1,50.8,0.45,17.9,65.1,0.89,50123,6.59,0.802,v2,class5
3.86,56072,13.6,1.79,91958,0.171,77.6,68,4.35,8.2,52.7,v2,0.675,80.4,6084,740,0.337,3.96,0.38,777,24.3,0.21,2.05,81.9,6.91,0.773,0.568,0.56,9.08,0.46,v1,51.5,0.42,18.7,64.6,0.33,37270,7.72,0.74,v1,class8
3.85,53709,38.4,2.17,59375,0.316,78.2,72,4.64,7.2,53.9,v2,0.67,97.9,5508,777,0.648,5,0.54,812,24.4,0.28,3.33,78.7,6.83,0.139,0.567,0.88,9.8,0.39,v2,56.5,0.43,18,72.3,0.19,60015,6.78,0.703,v2,class5
2.22,52595,26.9,3.11,27089,0.45,72.4,71,4.54,7.1,54.8,v1,0.689,81.6,4655,786,0.475,4.09,0.52,818,30.5,0.26,0.97,73,6.82,0.222,0.461,0.89,9.07,0.35,v2,55.3,0.38,85.2,72.7,0.54,72407,7.37,0.821,v3,class8
1.74,55550,15.4,0.67,49847,0.316,78.1,94,4.63,7.6,53,v1,0.806,67.3,7040,798,0.643,6.34,0.35,734,24,0.17,3.45,95.7,7.13,0.857,0.623,0.63,9.5,0.25,v1,55.4,0.39,79.8,56.6,0.69,21428,7.5,0.806,v1,class8
3.65,54578,41.5,1.85,88110,0.171,71.4,70,4.44,4.9,51.5,v1,0.864,92.4,5511,743,0.86,3.85,0.55,766,34.1,0.26,0.58,75,6.89,0.11,0.453,0.55,9.05,0.61,v2,59.7,0.42,31.1,71.4,0.64,17879,7.49,0.714,v2,class5
3.62,50563,40,2.01,20896,0.315,78.6,94,4.26,6.5,51.9,v1,0.682,74.8,5895,808,0.866,6.09,0.69,736,25.1,0.25,1.03,97.9,6.93,0.159,0.601,0.42,9.24,0.27,v2,48.7,0.37,69.5,60.2,0.46,21584,7.63,0.799,v2,class3
3.5,47358,39.8,2.12,77290,0.495,79.7,90,4.66,9.4,52.7,v1,0.625,79,4898,758,0.464,5.83,0.43,356,34,0.43,0.78,92.2,8.09,0.263,0.471,0.86,9.28,0.62,v1,49.5,0.61,19.3,71.9,0.72,80927,6.58,0.818,v1,class5
3.31,53411,51.3,1.85,28581,0.172,71,94,4.61,4.9,53.4,v2,0.691,96.4,5737,801,0.543,4.3,0.36,822,28,0.46,4.05,91.1,6.69,0.123,0.555,0.58,9.04,0.61,v2,59.4,0.44,54.9,69.1,0.87,52402,7.17,0.829,v2,class6
2.28,49031,27,1.11,22436,0.186,77.8,93,4.41,3.5,51.3,v1,0.685,74.2,7083,772,0.648,4.07,0.7,737,24.1,0.17,2.39,94.1,6.7,0.119,0.358,0.53,9.65,0.27,v1,58,0.38,28.5,72.7,0.76,52145,7.61,0.748,v3,class3
3.38,55937,38.8,2.21,24376,0.188,73,93,4.64,7.7,54.7,v2,0.494,80.5,4747,749,0.646,3.48,0.68,597,29,0.38,2.5,90.8,6.98,0.339,0.594,0.46,9.65,0.26,v2,59.7,0.38,72.5,62.4,0.4,49083,6.86,0.823,v3,class6
3.75,54699,44.1,2,83205,0.235,78,86,4.24,7,52.5,v1,0.692,70.6,6051,796,0.277,5.24,0.15,811,23.9,0.43,3.82,75.7,8.17,0.793,0.476,0.85,9.13,0.25,v1,47.3,0.45,25.7,64.4,0.28,20221,6.59,0.738,v1,class5
1.35,51191,30.6,0.45,86109,0.15,72,89,4.68,6.6,52.4,v2,0.676,76.7,6781,763,0.623,6.02,0.49,595,34.1,0.47,3.18,88.9,7.94,0.283,0.36,0.91,9.35,0.33,v2,60.3,0.34,18.5,60.4,0.69,54656,6.6,0.77,v1,class6
3.88,49215,51,1.17,75865,0.219,79,67,4.51,5.3,51.5,v1,0.707,95.5,4572,803,0.642,5.74,0.7,602,31.5,0.27,3.32,95.8,6.99,0.827,0.356,0.87,9.12,0.25,v2,56,0.55,18,56.9,0.34,42632,8.39,0.717,v2,class5
3.79,55494,19.4,0.91,42459,0.496,78.4,62,4.63,7.1,55,v2,0.673,67.5,4574,745,0.246,6.21,0.72,247,34.3,0.31,1.37,80.5,7.04,0.208,0.424,0.95,9.08,0.27,v1,62,0.53,60,61.5,0.48,19078,7.04,0.737,v3,class6
3.3,46400,40.2,0.36,58299,0.179,83.9,54,4.32,3.5,51.5,v1,0.651,85.1,5609,757,0.497,5.96,0.42,666,30.5,0.2,3.44,79.2,7.12,0.154,0.409,0.8,8.37,0.21,v2,50.8,0.58,18.2,69.2,0.79,31078,6.58,0.738,v1,class3
2.73,56469,44,1.83,93161,0.496,75.9,76,4.38,6.6,52.5,v2,0.835,77.5,6788,806,0.645,6.04,0.72,618,26.6,0.39,1.83,82.6,6.68,0.106,0.446,0.51,9.53,0.38,v2,52.6,0.53,72.2,71.6,0.18,55742,7.55,0.702,v3,class8
1.72,56620,28.5,2.57,24257,0.498,72.7,71,4.65,8.4,54.4,v2,0.688,42.7,7421,766,0.306,4.6,0.15,313,29.7,0.47,3.21,94.5,7.01,0.143,0.334,0.96,9.84,0.45,v1,58.9,0.42,26.7,71.1,0.63,64901,7.33,0.738,v1,class7
3.37,54936,51.3,1.97,47249,0.161,71.8,85,4.62,6.3,53.3,v1,0.609,62.3,4200,804,0.597,6.22,0.59,819,26,0.25,1.95,80.4,7.87,0.35,0.452,0.97,9.4,0.27,v1,59,0.45,25.1,63.1,0.33,41231,6.28,0.793,v1,class8
1.3,56514,38.5,1.18,24088,0.195,71,75,4.53,8.8,50.2,v2,0.674,93.1,4366,763,0.855,6.32,0.33,815,34.7,0.45,0.83,84.2,6.68,0.339,0.489,0.87,9.09,0.48,v1,60.3,0.42,28,71.4,0.8,17926,6.21,0.721,v2,class3
2.86,47111,37.8,1.93,94261,0.145,76,69,4.4,6.8,54.7,v1,0.625,95.4,6963,763,0.868,6.3,0.7,753,24.7,0.15,3.87,77.6,6.8,0.21,0.366,0.98,9.1,0.48,v1,58.6,0.52,22,67.2,0.88,58627,8.05,0.708,v1,class5
2.3,53865,25.6,2.65,56688,0.156,78.2,88,4.59,3.9,50.8,v2,0.619,94.3,6184,809,0.644,6.06,0.69,371,29.9,0.15,1.29,91.3,6.92,0.444,0.452,0.55,9.44,0.5,v1,56.8,0.35,74.7,64.6,0.4,57374,7.57,0.756,v1,class1
3.36,56112,29.5,1.37,31485,0.169,72.8,70,4.34,4.9,50.9,v1,0.695,76.7,6694,809,0.773,6.05,0.16,610,34.2,0.44,3.49,90.4,8.34,0.129,0.371,0.94,9.12,0.29,v2,61.1,0.39,58.6,71.9,0.31,73596,6.59,0.683,v2,class3
2.39,53917,46.4,1.97,32202,0.306,77.5,93,4.69,5.8,51.8,v2,0.645,74.5,7314,803,0.248,5.65,0.26,224,26,0.45,2.92,79.5,8.22,0.216,0.346,0.98,9.12,0.61,v1,60.4,0.51,72.4,63.4,0.41,80473,6.6,0.687,v2,class3
3.74,52866,39.6,0.53,24040,0.316,79.6,93,4.39,7.6,51.6,v2,0.631,75.6,7495,775,0.505,5.25,0.55,289,34.2,0.37,2.93,94.5,7,0.861,0.609,0.9,9.89,0.24,v2,52.2,0.4,74.2,66.3,0.33,46886,6.58,0.727,v3,class8
2.98,55992,22.4,1.87,90119,0.316,75.6,89,4.3,4.2,52.6,v2,0.693,66.2,7380,761,0.244,5.98,0.29,768,29.1,0.39,3.78,74.3,7.29,0.859,0.476,0.84,9.06,0.57,v1,60.3,0.52,59.9,58.9,0.37,56749,7.41,0.74,v1,class2
2.48,56430,14.2,2.41,22887,0.315,71.3,68,4.63,7.2,54.2,v2,0.612,42.9,5946,753,0.236,5.9,0.55,607,33.8,0.19,3.01,80.3,6.98,0.536,0.37,0.9,9.08,0.32,v1,53.4,0.6,29.9,63.8,0.3,65401,6.93,0.731,v3,class2
3.22,53332,51.3,2.58,64189,0.167,77.9,64,4.66,7.3,50.8,v1,0.531,89.9,6542,762,0.234,4.88,0.69,597,26.3,0.3,1.08,85.3,8.48,0.231,0.607,0.54,9.04,0.39,v1,53.9,0.44,18.4,67.9,0.89,15569,6.2,0.762,v3,class8
3.71,54162,27.8,1.86,93416,0.164,71.8,75,4.65,4,51.5,v1,0.637,98.8,4464,771,0.441,6.36,0.36,561,32.7,0.29,2.6,76.4,6.99,0.272,0.423,0.66,9.29,0.25,v2,48.5,0.44,26,64.6,0.26,56184,6.98,0.799,v2,class1
3.48,54383,42.1,1.84,90687,0.328,77.5,56,4.49,6.5,50.9,v1,0.547,69.7,6821,804,0.625,5.91,0.48,756,32.1,0.19,0.45,93.5,7.05,0.833,0.595,0.5,9.79,0.47,v1,52.5,0.62,59.6,58.6,0.44,22314,7.34,0.839,v1,class7
3.81,51113,13.4,1.87,24356,0.298,73.3,90,4.55,9,50.7,v1,0.685,88.8,6869,806,0.644,4.55,0.37,600,30.9,0.45,0.62,92.2,6.8,0.212,0.458,0.94,9.83,0.47,v2,51.2,0.38,88.7,72.5,0.34,66909,6.27,0.822,v1,class7
3.69,54715,37.4,1.92,57564,0.157,73.2,90,4.48,7.5,52,v2,0.681,91.5,7051,758,0.239,6.34,0.56,821,32.1,0.18,1.28,90.5,7.04,0.132,0.361,0.46,9.03,0.24,v2,48.5,0.45,77,63.7,0.8,77509,6.81,0.79,v1,class5
3.1,50696,37.5,2.07,23730,0.17,77.5,57,4.25,7,54.9,v2,0.674,79.5,5623,748,0.515,6.13,0.68,816,28.6,0.25,3.94,80,6.79,0.612,0.358,0.64,9.06,0.42,v1,61.9,0.6,72.7,66.2,0.49,57573,6.6,0.691,v1,class3
3.11,52576,46.7,0.3,77144,0.497,77.9,89,4.62,7.7,50.2,v1,0.691,77.2,5811,786,0.583,5.83,0.62,804,23.9,0.18,1.72,82.1,8.04,0.87,0.615,0.45,9.8,0.21,v1,59.2,0.63,71.3,64.4,0.31,34171,6.39,0.797,v2,class8
1.32,53393,36.3,1.5,91098,0.164,78.2,89,4.43,7.2,50.2,v1,0.58,83.9,5588,740,0.851,4.96,0.24,358,25.2,0.27,0.71,91.2,6.9,0.171,0.345,0.96,9.07,0.39,v1,55,0.48,50.2,58.2,0.63,14783,6.6,0.807,v3,class7
1.88,55126,17.7,1.03,82723,0.403,77.6,54,4.7,4.2,50.4,v1,0.522,80,6862,747,0.636,5.51,0.53,598,26.9,0.4,0.62,87.6,7.04,0.181,0.341,0.8,9.58,0.35,v1,59.1,0.42,69.8,57.4,0.64,16975,7.65,0.748,v3,class6
3.82,51117,39.8,2.22,19392,0.315,75.3,87,4.26,4.5,50.6,v2,0.687,59.4,7136,763,0.344,3.12,0.7,744,26.5,0.46,0.66,87.1,6.91,0.331,0.477,0.95,9.78,0.62,v1,58.2,0.57,68.6,71,0.43,57890,7.64,0.714,v3,class2
1.31,55606,39.9,2.15,23924,0.171,79,70,4.43,3.4,50.2,v1,0.714,71.8,6658,810,0.239,6.37,0.66,360,34.6,0.47,3.06,63.7,8.27,0.769,0.625,0.8,9.04,0.26,v2,60.9,0.43,60.9,54.8,0.41,23657,6.64,0.753,v3,class1
3.47,53707,16.2,2.55,41525,0.164,73.2,75,4.66,3.7,51.5,v2,0.69,98.5,6801,803,0.651,6.24,0.37,598,33.3,0.45,1.5,75.7,7.02,0.852,0.619,0.54,9.22,0.42,v1,51.6,0.43,62.3,57.2,0.49,14871,7.2,0.792,v3,class5
1.87,51301,44,0.35,24140,0.171,76.8,92,4.63,5.3,51.1,v2,0.745,78.2,7445,799,0.642,5.24,0.68,595,27.8,0.23,0.39,71,6.89,0.112,0.6,0.96,9.36,0.26,v1,59.2,0.45,74.1,59.4,0.63,17463,7.18,0.715,v3,class7
3.73,45937,22.9,2.17,79043,0.15,78.2,93,4.48,5.3,50.2,v1,0.663,89.4,4775,773,0.634,5.94,0.37,598,28.6,0.15,0.94,73.3,7.61,0.228,0.423,0.85,9.72,0.32,v1,59.5,0.59,27.8,64.6,0.77,52306,8.61,0.754,v3,class8
3.68,46157,39.9,2.33,67937,0.316,78.6,94,4.61,6.2,50.7,v2,0.667,76,6772,796,0.644,5.91,0.39,481,26.1,0.27,3.54,91.3,7.24,0.797,0.624,0.89,9.09,0.38,v2,58.9,0.62,59.9,71.6,0.59,45780,7.65,0.746,v2,class5
3.09,46498,25.5,1.85,78188,0.152,72,87,4.65,7.1,54.3,v2,0.76,90.7,4193,746,0.562,4.68,0.67,610,34.3,0.16,2.61,91.5,6.94,0.931,0.526,0.86,9.13,0.45,v2,54.9,0.54,28.6,72,0.31,16311,7.17,0.726,v3,class4
1.71,50879,51.4,0.74,45979,0.148,72.6,80,4.68,4.9,51.4,v1,0.668,73.5,6181,788,0.28,6.11,0.37,607,34.3,0.29,1.27,71.1,7.91,0.213,0.384,0.66,9.45,0.61,v1,48.3,0.38,22.3,67,0.57,55464,7.62,0.762,v1,class6
3.03,56384,24.2,2.04,52863,0.498,78.9,67,4.35,9.4,54.4,v2,0.607,81,6991,804,0.642,5.95,0.72,367,25.1,0.16,0.55,98.1,6.85,0.103,0.532,0.82,9.63,0.54,v2,61.8,0.39,75.7,63.9,0.88,13926,6.33,0.727,v1,class8
3.62,46271,32.3,0.3,20922,0.495,78.2,54,4.56,8.6,52.9,v1,0.839,95.2,7014,764,0.56,5.52,0.46,822,24.8,0.15,1.74,78.9,6.74,0.101,0.528,0.89,9.36,0.47,v1,58.7,0.34,43,56.2,0.26,64726,8.41,0.75,v2,class2
3.67,54191,15.3,1.87,59980,0.172,77.7,93,4.61,5.3,50.2,v2,0.681,55,6306,794,0.5,5.92,0.15,813,26.5,0.47,4.14,93.5,7.01,0.355,0.484,0.41,9.05,0.47,v1,52.9,0.44,73.8,64.3,0.88,83598,6.6,0.75,v3,class5
1.26,48207,30.3,2.25,25360,0.161,71.2,89,4.31,4.4,53.2,v1,0.615,38.5,4681,744,0.642,5.98,0.36,677,25,0.47,0.46,76.9,6.93,0.941,0.592,0.85,9.14,0.54,v1,50.8,0.63,19.8,61.9,0.47,44957,6.58,0.691,v2,class6
3.83,56705,33.6,1.98,92123,0.268,76.5,67,4.7,5.1,50.8,v1,0.475,42,5066,808,0.24,4.47,0.37,818,24.3,0.31,1.21,72.8,6.92,0.88,0.599,0.68,9.11,0.42,v2,52.6,0.55,65.8,70.8,0.33,75568,8.51,0.745,v3,class3
3.24,52978,51.4,0.38,55442,0.206,79.1,85,4.67,7.9,50.3,v1,0.691,90.6,7504,764,0.302,4.34,0.51,281,24,0.18,1.58,94.4,7.56,0.624,0.486,0.93,9.13,0.36,v2,59,0.4,19.2,70.9,0.68,58114,8.47,0.801,v1,class3
3.78,52702,17.7,2.07,58560,0.497,71,67,4.65,6.2,50.2,v1,0.842,99.2,6145,747,0.39,3.19,0.38,500,26.1,0.16,3.74,87.2,6.98,0.615,0.436,0.75,9.04,0.41,v1,59.1,0.35,48.1,56.4,0.75,58804,6.48,0.718,v2,class5
1.5,53895,36.5,2.27,42701,0.305,76.8,63,4.4,8.8,52.9,v2,0.674,79.2,7502,761,0.239,6.21,0.55,820,34.3,0.17,1.07,75.6,6.94,0.693,0.61,0.98,9.06,0.27,v1,50,0.43,73,54.7,0.33,19841,7.55,0.832,v1,class3
3.66,47650,37.9,1.39,20235,0.167,83,71,4.3,5.3,50.7,v1,0.643,63.9,4664,777,0.638,6.37,0.13,768,34.5,0.27,1.05,79.4,6.71,0.292,0.468,0.58,9.14,0.35,v2,60.8,0.57,50.8,66.9,0.8,58216,6.6,0.792,v1,class5
3.36,48548,22.7,2.18,47342,0.17,76.8,72,4.33,4.3,53.1,v1,0.752,85.4,6022,760,0.842,4.98,0.68,603,26.7,0.36,3.46,74.6,6.93,0.743,0.615,0.77,9.1,0.27,v2,57.1,0.45,82.9,72.7,0.68,63043,7.95,0.77,v3,class4
3.71,49996,14.4,1.83,86465,0.497,78.8,63,4.67,8.9,51.7,v1,0.864,81.8,4260,808,0.372,6.21,0.68,820,33.1,0.21,1.99,78.4,7.84,0.163,0.48,0.39,9.06,0.27,v1,54.6,0.35,18.2,70.6,0.51,63109,7.23,0.733,v2,class3
2.2,46746,45.1,2.53,23968,0.164,78.6,75,4.69,8.8,50.5,v1,0.646,81,7515,806,0.647,6.1,0.68,461,25.1,0.46,1.05,88.5,7.01,0.78,0.449,0.84,9.29,0.24,v1,54.1,0.42,22.4,56.5,0.41,19220,6.37,0.76,v3,class4
3.76,48289,39.2,3.2,57967,0.369,78.2,91,4.67,7.3,52.9,v1,0.541,91.9,4398,747,0.631,5.91,0.72,653,24.9,0.28,2.15,80.9,7.02,0.509,0.615,0.64,8.47,0.44,v1,54,0.44,45.7,72.2,0.82,52331,7.12,0.727,v1,class3
2.62,55002,33.4,2.45,50645,0.166,78.3,94,4.43,4.9,54.6,v1,0.645,86.3,5294,783,0.293,4.21,0.44,599,26.7,0.45,0.63,92.3,7,0.281,0.62,0.73,9.27,0.24,v2,52,0.35,60.1,62.8,0.35,74695,7.17,0.724,v3,class5
1.87,55549,32.9,3.15,88365,0.168,72.9,53,4.64,7.9,50.2,v1,0.692,52.5,6731,806,0.643,5.99,0.42,720,26,0.3,1.43,79.9,7.04,0.253,0.625,0.87,9.44,0.25,v1,62,0.44,60.1,64,0.53,53358,6.82,0.683,v2,class3
3.8,50551,39.9,2.02,78878,0.214,73.6,54,4.34,9.1,52.7,v2,0.611,76.1,6469,747,0.638,3.54,0.14,812,25.7,0.47,1.63,99.1,6.68,0.242,0.518,0.95,9.05,0.46,v2,53.9,0.39,54.7,69.3,0.63,85874,7.11,0.826,v3,class3
3.16,55391,39.9,3.22,23840,0.181,77.4,77,4.49,4.6,50.3,v1,0.854,95.2,4696,746,0.642,4.34,0.63,335,27.9,0.23,3.19,90.5,6.85,0.347,0.553,0.41,9.69,0.36,v2,50.1,0.61,22.8,70.4,0.42,77706,6.87,0.717,v1,class1
2.59,50304,25.1,1.93,33009,0.172,79.2,64,4.36,9.4,50.2,v2,0.657,84.8,7473,762,0.611,6.3,0.56,362,30.9,0.47,2.39,63.1,6.75,0.211,0.439,0.81,9.47,0.33,v2,60.3,0.36,18.4,71.8,0.49,52685,7.12,0.837,v3,class3
2.42,46671,26.8,2,34205,0.167,77.3,72,4.65,7.3,50.2,v2,0.658,76.8,5048,762,0.253,3.36,0.61,661,34.5,0.29,0.42,79.5,8.41,0.127,0.342,0.47,9.28,0.36,v2,52.3,0.47,61.6,70,0.52,27830,7.02,0.734,v2,class8
2.5,52925,19.7,1.89,50699,0.386,78.4,94,4.5,8.1,53.6,v1,0.709,40,5840,755,0.736,5.08,0.42,598,33.6,0.44,0.44,79.8,6.97,0.127,0.37,0.93,9.3,0.43,v1,50,0.39,70.9,58.7,0.31,69719,7.32,0.716,v3,class6
3.78,56025,51.3,1.05,59898,0.316,78.3,86,4.52,8.3,50.2,v2,0.608,89.5,5456,761,0.604,5.95,0.57,816,31.7,0.16,3.53,95.7,6.76,0.236,0.35,0.84,9.1,0.33,v2,56.6,0.45,62.8,72.3,0.21,87006,8.01,0.775,v1,class1
1.36,46015,51,1.36,78890,0.323,78.5,71,4.5,6.9,52.7,v2,0.818,94.9,7405,807,0.645,3.35,0.13,671,29.5,0.46,3.94,98.6,8.13,0.592,0.618,0.96,9.1,0.26,v2,52.7,0.55,28.4,72.7,0.88,13984,6.58,0.731,v2,class3
3.79,53095,51.2,1.85,58488,0.315,77.5,58,4.37,5.8,51,v1,0.696,75.6,4218,764,0.623,5.42,0.48,455,28.7,0.42,0.43,91.2,6.69,0.175,0.459,0.69,9.53,0.53,v2,61.2,0.63,74.6,56.5,0.88,56108,7.63,0.752,v3,class1
3.5,46566,38.3,3.07,94144,0.458,79.1,87,4.69,9.5,54.6,v1,0.789,74.6,7110,784,0.482,5.07,0.13,603,24.9,0.16,2.71,63.4,8.39,0.204,0.347,0.89,9.59,0.48,v1,58.5,0.6,34.5,64.3,0.28,65605,7.15,0.824,v1,class7
3.54,49677,39.6,0.52,23987,0.316,75.4,72,4.32,5.2,52.3,v2,0.646,90.4,7437,768,0.382,4.53,0.68,601,25.3,0.22,0.69,91.2,8.62,0.828,0.617,0.67,9.1,0.35,v1,59.9,0.39,59.6,64,0.5,69070,7.56,0.832,v3,class6
3.34,54287,45.6,2.09,23821,0.17,74.5,89,4.58,8.1,50.9,v2,0.848,80.8,6757,790,0.472,5.91,0.68,354,30.5,0.44,1.12,89.9,6.82,0.174,0.62,0.93,9.41,0.57,v1,60.6,0.46,22,70.7,0.46,21260,7.16,0.755,v3,class5
1.83,54656,22.2,1.99,38108,0.497,79.4,81,4.67,7.2,54.9,v1,0.649,74.4,6309,800,0.235,4.92,0.43,566,23.9,0.22,4.05,76.6,7,0.218,0.341,0.97,9.07,0.43,v2,59.5,0.38,29.4,65.8,0.89,53867,6.56,0.757,v2,class3
3.71,55268,41.7,2.04,95137,0.164,84.7,62,4.65,5.6,50.3,v1,0.616,77.7,4371,781,0.247,4.4,0.43,470,26.5,0.29,1.09,69.2,7.06,0.575,0.438,0.98,9.55,0.42,v1,52.6,0.39,67.9,70.9,0.28,55065,7.4,0.702,v3,class4
1.88,55506,38.7,2.46,57692,0.497,73.6,72,4.5,4.4,53.7,v1,0.592,90.5,7367,803,0.249,4.58,0.14,717,28.1,0.26,3.56,79.7,6.75,0.632,0.622,0.93,9.25,0.26,v2,59.5,0.51,69.9,72,0.46,52440,6.32,0.75,v3,class8
