@relation R_data_frame

@attribute V1 numeric
@attribute V2 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute V3 {1,2,3}
@attribute V4 {1,2,3,4}
@attribute V5 {1,2}
@attribute V6 numeric
@attribute V7 {1,2}
@attribute V8 {1,2}
@attribute V9 {1,2,3}
@attribute V10 numeric
@attribute V11 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 {1,2,3,4}
@attribute Class {1,2}

@data
44,2,1,2,1,3258,1,1,1,31,6,58,6,-1,0,4,1
56,10,2,3,1,1476,1,1,2,31,6,40,3,-1,0,4,1
37,7,2,3,1,208,2,1,1,31,6,350,5,-1,0,4,1
46,5,2,3,1,4879,1,1,1,31,6,195,3,-1,0,4,1
34,5,2,3,1,714,2,1,1,31,6,8,27,-1,0,4,1
41,2,2,1,1,1256,1,1,1,31,6,74,2,-1,0,4,1
27,8,3,2,1,5850,2,1,1,31,6,164,3,-1,0,4,1
36,10,3,2,1,76,2,1,1,31,6,109,5,-1,0,4,1
36,10,3,2,1,2921,1,1,2,31,6,55,7,-1,0,4,1
37,1,2,2,1,1049,1,1,1,31,6,126,5,-1,0,4,1
42,8,2,2,1,0,2,1,1,31,6,17,20,-1,0,4,1
52,8,1,2,1,0,1,1,1,31,6,530,3,-1,0,4,1
33,2,2,2,1,0,2,2,1,31,6,16,43,-1,0,4,1
35,2,2,2,1,-172,2,1,1,31,6,14,32,-1,0,4,1
53,5,1,3,1,-187,2,1,1,31,6,27,2,-1,0,4,1
39,5,3,3,1,572,2,1,1,31,6,153,20,-1,0,4,1
40,3,2,2,1,-125,1,2,1,31,6,369,5,-1,0,4,1
32,10,3,3,1,127,2,1,1,31,6,88,3,-1,0,4,1
54,8,2,1,1,198,2,1,1,31,6,69,3,-1,0,4,1
36,5,3,3,1,62,1,1,2,31,6,43,34,-1,0,4,1
41,2,2,2,1,284,2,1,1,31,6,8,23,-1,0,4,1
50,5,1,3,1,813,2,1,1,31,6,7,2,-1,0,4,1
30,8,3,2,1,12,1,2,1,31,6,106,31,-1,0,4,1
49,5,2,3,1,403,1,1,1,31,6,255,2,-1,0,4,1
42,10,2,2,1,1812,2,1,1,31,6,84,2,-1,0,4,1
51,5,2,3,1,1990,1,1,2,31,6,251,5,-1,0,4,1
37,7,2,1,1,67,1,1,1,31,6,138,3,-1,0,4,1
25,1,3,2,1,-7,1,2,1,31,6,30,36,-1,0,4,1
31,8,3,4,1,6145,2,1,1,31,6,70,13,-1,0,4,1
42,5,3,3,1,270,2,1,1,31,6,68,5,-1,0,4,1
41,5,2,3,1,-499,1,1,1,31,6,21,17,-1,0,4,1
47,5,1,3,1,94,2,1,1,31,6,9,19,-1,0,4,1
49,2,2,2,1,969,1,2,2,31,6,56,9,-1,0,4,1
46,2,2,2,1,2297,1,1,2,31,6,16,4,-1,0,4,1
33,2,2,4,1,-923,2,1,2,31,6,237,9,-1,0,4,1
33,10,3,2,1,608,1,1,1,31,6,58,4,-1,0,4,1
34,5,3,3,1,1,1,1,1,31,6,36,6,-1,0,4,1
45,10,1,2,1,72,2,1,1,31,6,115,5,-1,0,4,1
37,1,2,2,1,-426,2,2,1,31,6,56,30,-1,0,4,1
45,1,2,2,1,-405,1,1,1,31,6,189,3,-1,0,4,1
58,2,2,4,1,1496,1,1,2,31,6,114,6,-1,0,4,1
35,5,3,3,1,66,1,1,1,31,6,213,3,-1,0,4,1
35,10,2,2,1,0,1,1,1,31,6,122,9,-1,0,4,1
30,7,3,3,1,3137,2,1,1,31,6,368,7,-1,0,4,1
44,2,2,1,1,292,1,1,1,31,6,99,4,-1,0,4,1
31,10,3,2,1,4,2,1,2,31,6,21,24,-1,0,4,1
40,2,2,1,1,57,2,1,1,31,6,1007,9,-1,0,4,2
42,7,1,3,1,5331,1,2,1,31,6,135,3,-1,0,4,1
42,7,2,2,1,0,1,1,1,31,6,58,36,-1,0,4,1
33,8,2,2,1,0,2,2,1,31,6,35,29,-1,0,4,1
39,10,3,2,1,2,2,2,2,31,6,14,29,-1,0,4,1
35,5,2,3,1,1078,2,1,1,31,6,48,4,-1,0,4,1
28,1,3,2,1,189,2,1,1,31,6,68,2,-1,0,4,1
39,2,3,1,1,554,1,1,2,31,6,22,5,-1,0,4,1
48,10,2,2,1,10655,1,1,2,31,6,5,3,-1,0,4,1
37,7,2,2,1,4153,2,1,1,31,6,35,16,-1,0,4,1
44,4,2,1,1,0,1,1,2,31,6,21,38,-1,0,4,1
35,8,2,2,1,181,2,1,1,31,6,5,3,-1,0,4,1
45,10,3,4,1,1077,2,1,2,31,6,6,2,-1,0,4,1
37,11,3,2,1,48,1,1,1,31,6,40,10,-1,0,4,1
59,10,2,4,1,1471,1,1,2,31,6,7,3,-1,0,4,1
29,7,2,3,1,0,2,2,1,31,6,46,28,-1,0,4,1
36,2,2,1,1,856,2,1,1,31,6,39,10,-1,0,4,1
41,2,2,2,1,1293,1,1,2,31,6,350,15,-1,0,4,1
54,7,2,3,1,368,1,1,2,31,6,7,4,-1,0,4,1
35,2,2,2,1,280,2,2,1,31,6,65,50,-1,0,4,1
46,10,2,2,1,499,2,1,1,31,6,37,10,-1,0,4,1
61,6,1,2,1,410,1,2,1,31,6,470,4,-1,0,4,1
58,2,1,1,1,8218,2,1,1,31,6,124,10,-1,0,4,1
34,2,2,2,1,699,2,2,1,31,6,576,10,-1,0,4,1
37,2,2,2,1,298,2,1,1,31,6,10,6,-1,0,4,1
31,5,1,3,1,-547,2,2,1,31,6,101,10,-1,0,4,1
28,2,3,1,1,-30,2,1,1,31,6,108,5,-1,0,4,1
35,5,3,2,1,2383,2,1,1,31,6,67,6,-1,0,4,1
38,1,3,2,1,902,2,1,2,31,6,58,13,-1,0,4,1
54,8,2,2,1,812,1,1,1,31,6,113,6,-1,0,4,1
30,10,2,3,1,702,1,2,1,31,6,40,29,-1,0,4,1
59,6,2,3,1,2194,2,1,2,31,6,16,9,-1,0,4,1
50,2,1,2,1,2725,1,1,1,31,6,71,4,-1,0,4,1
59,1,2,2,1,4196,1,1,2,31,6,10,2,-1,0,4,1
42,1,2,1,1,-466,1,2,2,31,6,94,15,-1,0,4,1
57,10,1,3,1,0,2,1,1,31,6,24,16,-1,0,4,1
44,1,2,2,1,5181,2,2,1,31,6,18,7,-1,0,4,1
32,8,2,1,1,-109,2,1,1,31,6,77,5,-1,0,4,1
43,2,1,1,1,-97,2,2,1,31,6,747,4,-1,0,4,1
35,11,3,2,1,0,1,1,1,31,6,299,3,-1,0,4,1
57,2,2,1,1,23,2,1,2,31,6,25,8,-1,0,4,1
38,5,3,3,1,1515,2,1,2,31,6,42,5,-1,0,4,1
48,1,2,1,1,3644,2,2,2,31,6,1039,9,-1,0,4,2
41,8,2,2,1,0,2,1,1,31,6,40,10,-1,0,4,1
53,2,2,1,1,-294,2,2,1,31,6,10,22,-1,0,4,1
43,5,3,1,2,-39,2,1,1,31,6,9,23,-1,0,4,1
37,10,2,3,1,4439,2,1,1,31,6,70,29,-1,0,4,1
35,2,3,4,1,2298,1,1,1,31,6,92,4,-1,0,4,1
42,5,2,2,1,372,2,1,2,31,6,130,8,-1,0,4,1
43,8,2,2,1,642,1,1,1,31,6,644,2,-1,0,4,1
49,2,2,1,1,371,2,1,1,31,6,18,44,-1,0,4,1
31,8,3,2,1,712,1,1,1,31,6,38,25,-1,0,4,1
35,8,2,2,1,-12,1,1,1,31,6,83,4,-1,0,4,1
60,6,1,2,1,935,1,1,1,31,6,8,17,-1,0,4,1
54,6,2,1,1,235,1,2,1,31,6,28,5,-1,0,4,1
42,5,3,2,1,1064,2,1,1,31,6,14,35,-1,0,4,1
51,8,2,2,1,7,2,1,1,31,6,8,30,-1,0,4,1
43,1,2,2,1,5048,1,1,2,31,6,214,3,-1,0,4,1
56,10,2,3,2,-736,1,1,1,31,6,258,8,-1,0,4,1
47,2,2,2,1,737,1,2,1,31,6,120,3,-1,0,4,1
47,2,2,2,1,3285,1,1,1,31,6,248,5,-1,0,4,1
37,1,2,2,1,5132,1,1,1,31,6,536,8,-1,0,4,1
33,2,2,1,1,2064,2,1,1,31,6,18,15,-1,0,4,1
35,8,2,2,1,377,1,2,1,31,6,30,13,-1,0,4,1
39,4,2,2,1,315,2,1,1,31,6,90,13,-1,0,4,1
54,5,2,3,1,1197,2,2,1,31,6,11,5,-1,0,4,1
43,3,2,3,1,1076,1,1,1,31,6,78,23,-1,0,4,1
45,1,3,1,1,1811,1,1,2,31,6,50,7,-1,0,4,1
33,2,2,2,1,249,2,1,1,31,6,61,4,-1,0,4,1
41,2,2,4,1,1402,1,1,1,31,6,33,14,-1,0,4,1
31,10,2,3,1,1186,1,2,2,31,6,9,16,-1,0,4,1
46,5,1,3,1,4917,2,2,1,31,6,5,2,-1,0,4,1
42,10,2,2,1,649,2,1,2,31,6,29,4,-1,0,4,1
44,8,1,2,1,12,2,2,1,31,6,5,3,-1,0,4,1
54,5,2,4,1,24,1,1,1,31,6,12,10,-1,0,4,1
49,5,2,3,1,4374,2,1,1,31,6,68,3,-1,0,4,1
50,2,2,2,1,9585,2,1,2,31,6,182,6,-1,0,4,1
40,1,2,2,1,341,1,1,1,31,6,1142,5,-1,0,4,2
36,5,2,3,1,1594,2,1,1,31,6,544,5,-1,0,4,1
50,3,2,3,1,52,1,1,1,31,6,22,8,-1,0,4,1
60,6,2,2,1,0,1,1,2,31,6,576,20,-1,0,4,1
28,11,2,1,2,44,2,1,1,31,6,6,13,-1,0,4,1
35,11,3,3,1,2340,1,1,1,31,6,420,9,-1,0,4,1
32,10,3,2,1,-122,2,2,1,31,6,55,17,-1,0,4,1
41,10,2,2,1,188,1,2,2,31,6,15,25,-1,0,4,1
42,1,2,2,1,247,2,1,1,31,6,76,5,-1,0,4,1
58,11,2,1,1,1183,1,1,1,31,6,1721,5,-1,0,4,2
49,2,2,2,1,1060,1,2,1,31,6,137,6,-1,0,4,1
26,2,3,1,1,36,1,2,1,31,6,34,32,-1,0,4,1
56,1,2,2,1,2796,1,1,2,31,6,39,3,-1,0,4,1
53,6,2,1,1,0,1,1,1,31,6,85,3,-1,0,4,1
56,2,2,1,1,2163,1,1,2,31,6,31,3,-1,0,4,1
50,7,2,2,1,4440,1,2,1,31,6,12,3,-1,0,4,1
26,1,3,2,1,-14,1,1,1,31,6,9,31,-1,0,4,1
35,10,2,2,1,-215,1,2,1,31,6,57,34,-1,0,4,1
36,2,2,2,1,306,1,1,1,31,6,43,3,-1,0,4,1
41,11,1,2,1,1281,1,1,1,31,6,45,3,-1,0,4,1
33,5,3,3,1,-75,2,2,1,31,6,22,8,-1,0,4,1
48,2,2,2,1,4259,1,1,1,31,6,84,7,-1,0,4,1
36,2,2,2,1,1550,1,1,1,31,6,17,3,-1,0,4,1
58,2,2,2,1,-27,1,2,2,31,6,77,13,-1,0,4,1
49,8,2,2,1,199,2,1,1,31,6,28,25,-1,0,4,1
37,2,2,2,1,2066,2,2,1,31,6,34,5,-1,0,4,1
38,5,2,3,1,14190,2,1,1,31,6,48,3,-1,0,4,1
56,5,2,3,1,-6,1,1,2,31,6,29,16,-1,0,4,1
29,5,2,3,2,53,2,1,1,31,6,27,17,-1,0,4,1
46,2,3,1,1,259,1,2,1,31,6,652,7,-1,0,4,1
36,2,2,4,1,-742,2,2,1,31,6,110,3,-1,0,4,1
44,1,3,2,1,4492,1,2,1,31,6,19,13,-1,0,4,1
42,9,2,4,1,-7,1,1,2,31,6,41,6,-1,0,4,1
44,1,1,2,1,611,1,1,1,31,6,6,10,-1,0,4,1
49,10,2,2,1,8973,1,1,1,31,6,9,10,-1,0,4,1
34,9,3,2,1,188,2,1,1,31,6,12,5,-1,0,4,1
26,2,3,2,1,-32,2,2,1,31,6,14,6,-1,0,4,1
28,11,2,2,1,-42,2,2,1,31,6,143,4,-1,0,4,1
54,4,2,2,1,991,1,1,2,31,6,11,6,-1,0,4,1
48,11,2,2,1,0,1,1,2,31,6,35,11,-1,0,4,1
49,8,2,2,1,388,1,1,2,31,6,1032,4,-1,0,4,2
47,1,2,2,1,-1091,2,2,1,31,6,153,4,-1,0,4,1
50,1,2,2,1,1138,2,2,1,31,6,73,8,-1,0,4,1
48,11,2,2,1,1811,2,1,2,31,6,135,3,-1,0,4,1
38,1,2,2,1,47,2,2,1,31,6,50,11,-1,0,4,1
57,6,3,4,1,411,1,2,1,31,6,45,29,-1,0,4,1
28,2,2,2,1,144,2,2,1,31,6,7,22,-1,0,4,1
37,8,2,2,1,102,2,1,1,31,6,107,3,-1,0,4,1
26,1,3,3,1,2053,1,1,1,31,6,127,4,-1,0,4,1
39,1,1,2,1,-328,1,2,1,31,6,16,27,-1,0,4,1
50,11,2,2,1,297,2,1,1,31,6,29,10,-1,0,4,1
50,11,3,2,1,588,1,1,1,31,6,649,3,-1,0,4,1
58,1,2,2,1,6878,1,1,1,4,2,148,1,-1,0,4,1
51,10,1,2,1,1063,1,2,1,4,2,78,1,-1,0,4,1
56,8,2,3,1,3480,1,1,1,4,2,124,1,-1,0,4,1
47,5,2,3,1,0,1,1,1,4,2,491,1,-1,0,4,1
32,5,2,3,1,1570,1,1,1,4,2,156,1,-1,0,4,1
36,5,2,3,1,3007,2,1,1,4,2,160,1,-1,0,4,1
53,10,1,2,2,-63,1,2,1,4,2,531,1,-1,0,4,1
45,5,2,2,1,1098,1,1,1,4,2,75,1,-1,0,4,1
41,5,2,3,1,3348,1,1,1,4,2,74,1,-1,0,4,1
41,5,2,3,1,1254,1,1,1,4,2,272,1,-1,0,4,1
30,7,3,3,1,663,1,1,1,4,2,222,1,-1,0,4,1
35,4,2,3,1,303,1,1,1,4,2,311,1,-1,0,4,1
52,5,2,3,1,1415,1,1,1,4,2,163,1,-1,0,4,1
36,5,2,3,1,0,1,2,1,4,2,89,1,-1,0,4,1
40,5,2,3,1,1213,1,1,1,4,2,53,1,-1,0,4,1
38,10,2,2,1,0,2,1,1,4,2,71,1,-1,0,4,1
37,5,2,3,1,0,1,1,1,4,2,96,1,-1,0,4,1
49,10,2,2,1,324,1,1,1,4,2,227,1,-1,0,4,1
45,10,2,2,1,2433,1,1,1,4,2,81,1,-1,0,4,1
53,1,2,2,1,769,1,1,1,4,2,59,1,-1,0,4,1
31,10,2,2,1,6699,1,1,1,4,2,436,1,-1,0,4,1
50,12,2,4,1,1533,1,1,1,4,2,157,1,-1,0,4,1
45,5,1,2,1,1950,1,1,1,4,2,498,1,-1,0,4,1
42,10,2,2,1,0,1,1,1,4,2,240,1,-1,0,4,1
51,5,2,3,1,1700,1,1,1,4,2,147,1,-1,0,4,1
38,10,2,2,1,1919,1,1,1,4,2,846,1,-1,0,4,2
52,12,2,4,1,1571,1,1,1,4,2,164,1,-1,0,4,1
57,1,2,1,1,6997,1,1,1,4,2,117,1,-1,0,4,1
50,10,1,2,1,1591,1,1,1,4,2,209,1,-1,0,4,1
60,6,2,2,1,5207,1,1,1,4,2,160,1,-1,0,4,1
35,10,3,3,1,211,1,1,1,4,2,53,1,-1,0,4,1
46,5,2,2,1,231,1,2,1,4,2,243,1,-1,0,4,1
48,10,1,3,1,907,1,2,1,4,2,103,1,-1,0,4,1
52,2,2,4,1,742,1,1,1,4,2,629,1,-1,0,4,1
43,5,1,3,1,36,1,1,1,4,2,79,1,-1,0,4,1
42,10,2,3,1,1619,1,1,1,4,2,148,1,-1,0,4,1
48,1,2,2,1,2262,1,1,1,4,2,70,1,-1,0,4,1
50,5,2,3,2,37,1,1,1,4,2,869,1,-1,0,4,1
55,7,2,2,1,181,1,1,1,4,2,68,1,-1,0,4,1
57,5,2,2,1,0,2,1,1,4,2,157,1,-1,0,4,1
36,10,2,2,1,432,2,2,3,4,2,94,1,-1,0,4,1
31,10,3,3,1,387,1,1,1,4,2,149,1,-1,0,4,1
52,2,2,2,1,-397,1,2,1,4,2,151,1,-1,0,4,1
42,5,2,3,1,255,1,1,1,4,2,302,2,-1,0,4,1
45,2,2,4,1,0,1,1,1,4,2,408,1,-1,0,4,1
56,2,2,1,1,136,1,1,1,4,2,270,1,-1,0,4,1
31,10,3,2,1,2305,1,1,1,4,2,139,1,-1,0,4,1
35,10,1,2,1,-281,1,1,1,4,2,148,1,-1,0,4,1
46,2,2,1,1,783,2,1,1,4,2,73,1,-1,0,4,1
53,5,2,3,1,1313,1,1,1,4,2,136,2,-1,0,4,1
49,10,2,2,1,3410,1,1,3,4,2,130,1,-1,0,4,1
45,2,2,1,1,15515,1,1,1,4,2,167,2,-1,0,4,1
40,5,2,3,1,9221,1,1,1,4,2,252,1,-1,0,4,1
49,2,2,2,1,3348,1,1,1,4,2,144,1,-1,0,4,1
46,2,2,1,1,1303,1,1,1,4,2,174,1,-1,0,4,1
49,8,2,2,1,3554,1,1,1,4,2,39,1,-1,0,4,1
57,4,2,3,1,3,1,1,1,4,2,142,2,-1,0,4,1
37,5,2,3,1,355,1,1,1,4,2,340,1,-1,0,4,1
49,5,1,3,1,5223,1,1,1,4,2,86,1,-1,0,4,1
30,10,3,3,1,97,1,1,1,4,2,417,1,-1,0,4,1
34,12,2,4,1,164,1,1,1,4,2,119,2,-1,0,4,1
51,4,1,3,1,1613,1,1,1,4,2,870,1,-1,0,4,2
55,5,2,3,1,236,1,1,1,4,2,200,1,-1,0,4,1
51,2,2,1,1,1543,1,1,1,4,2,121,2,-1,0,4,1
55,7,2,2,1,4493,1,1,1,4,2,272,1,-1,0,4,1
52,5,2,3,1,193,1,1,1,4,2,145,1,-1,0,4,1
30,5,3,3,1,1673,1,1,1,4,2,200,1,-1,0,4,1
46,12,2,4,1,0,1,1,1,4,2,343,1,-1,0,4,1
45,7,2,2,1,1051,1,1,1,4,2,96,1,-1,0,4,1
58,6,2,4,1,928,1,1,2,4,2,152,2,-1,0,4,1
49,2,2,1,1,364,1,1,1,4,2,134,1,-1,0,4,1
36,5,1,3,1,0,1,1,1,4,2,1165,1,-1,0,4,2
35,5,3,3,1,837,1,1,1,4,2,329,1,-1,0,4,1
30,5,3,3,1,835,2,1,1,4,2,81,1,-1,0,4,1
48,11,2,2,1,1218,1,1,1,4,2,198,1,-1,0,4,1
41,5,1,3,1,934,1,1,1,4,2,93,1,-1,0,4,1
33,10,3,2,1,116,1,2,1,4,2,307,1,-1,0,4,1
60,10,2,2,1,914,1,1,3,4,2,64,1,-1,0,4,1
55,10,2,2,1,2437,1,1,1,4,2,138,1,-1,0,4,1
38,5,2,3,1,691,2,2,1,4,2,79,1,-1,0,4,1
57,2,2,2,1,166,1,1,1,4,2,58,1,-1,0,4,1
57,1,2,2,1,999,1,1,1,4,2,68,1,-1,0,4,1
47,8,2,1,1,0,2,1,1,4,2,226,1,-1,0,4,1
45,11,2,1,1,2,1,1,1,4,2,413,1,-1,0,4,1
50,8,2,2,1,1126,1,1,1,4,2,679,1,-1,0,4,1
46,2,2,1,1,809,1,1,1,4,2,160,1,-1,0,4,1
37,4,2,1,1,2410,1,1,1,4,2,315,1,-1,0,4,1
46,6,1,3,1,-48,1,1,1,4,2,20,4,-1,0,4,1
50,11,1,2,1,32,1,1,1,4,2,282,2,-1,0,4,1
47,5,2,3,1,1057,1,1,1,4,2,488,2,-1,0,4,1
51,2,2,2,1,1121,1,1,1,4,2,824,2,-1,0,4,1
58,6,2,1,1,0,1,1,1,4,2,506,1,-1,0,4,1
51,4,2,4,1,21244,1,2,1,4,2,166,2,-1,0,4,1
53,10,3,2,1,0,1,1,1,4,2,134,2,-1,0,4,1
46,10,2,2,1,487,1,1,1,4,2,432,1,-1,0,4,1
39,5,2,2,1,643,2,1,1,4,2,295,1,-1,0,4,1
55,6,2,2,1,0,1,1,1,4,2,1110,1,-1,0,4,2
44,11,3,3,1,810,1,1,1,4,2,184,1,-1,0,4,1
47,2,2,1,1,1452,2,2,1,4,2,166,2,-1,0,4,1
58,10,2,2,1,796,1,1,1,4,2,422,1,-1,0,4,1
51,5,2,3,1,2430,1,1,1,4,2,266,2,-1,0,4,1
52,5,2,2,1,5601,1,1,1,4,2,46,1,-1,0,4,1
56,6,2,2,1,277,1,1,1,4,2,143,1,-1,0,4,1
54,10,2,2,1,369,1,1,1,4,2,226,1,-1,0,4,1
43,10,2,3,1,610,1,1,1,4,2,454,1,-1,0,4,1
47,10,2,2,1,636,1,1,1,4,2,416,2,-1,0,4,1
37,10,3,2,1,0,1,1,1,4,2,69,2,-1,0,4,1
50,10,2,3,1,133,1,1,1,4,2,155,1,-1,0,4,1
60,2,2,1,1,1670,1,1,1,4,2,115,1,-1,0,4,1
53,1,2,3,1,1379,1,1,1,4,2,68,1,-1,0,4,1
60,12,2,4,1,7337,1,1,1,4,2,122,1,-1,0,4,1
37,5,2,3,1,561,1,1,1,4,2,204,2,-1,0,4,1
52,2,2,1,1,1054,1,1,1,4,2,273,1,-1,0,4,1
47,11,2,2,1,123,1,1,1,4,2,653,2,-1,0,4,1
54,2,2,2,1,537,1,1,1,4,2,226,1,-1,0,4,1
47,2,2,2,1,1348,1,2,1,4,2,255,1,-1,0,4,1
41,5,3,3,1,260,1,1,1,4,2,149,1,-1,0,4,1
46,10,2,3,1,3009,1,1,1,4,2,58,2,-1,0,4,1
50,1,2,2,1,0,1,1,1,4,2,86,4,-1,0,4,1
49,1,2,2,1,949,1,1,1,4,2,91,1,-1,0,4,1
47,12,2,4,1,194,1,1,1,4,2,108,1,-1,0,4,1
45,12,2,4,1,2834,1,1,1,4,2,112,1,-1,0,4,1
41,5,2,3,1,651,1,1,1,4,2,104,1,-1,0,4,1
45,7,2,2,1,629,1,1,1,4,2,165,2,-1,0,4,1
41,5,3,3,1,4477,1,1,1,4,2,357,2,-1,0,4,1
46,1,2,2,1,2533,1,1,1,4,2,282,1,-1,0,4,1
50,5,2,3,1,724,1,1,1,4,2,144,3,-1,0,4,1
32,10,2,2,1,12,2,2,1,4,2,341,2,-1,0,4,1
46,2,2,2,1,-396,1,2,1,4,2,115,1,-1,0,4,1
52,5,2,3,1,809,1,1,1,4,2,121,1,-1,0,4,1
47,2,2,2,1,1449,1,1,1,4,2,322,1,-1,0,4,1
45,5,2,2,1,315,2,1,1,4,2,154,2,-1,0,4,1
54,5,2,3,1,11391,1,1,1,4,2,333,1,-1,0,4,1
52,5,2,3,1,7192,1,1,1,4,2,1486,1,-1,0,4,2
49,8,2,2,1,1122,1,1,1,4,2,143,1,-1,0,4,1
40,10,2,2,1,4,2,2,1,4,2,135,3,-1,0,4,1
31,5,2,3,1,859,2,2,1,4,2,182,3,-1,0,4,1
47,10,3,2,1,600,1,2,1,4,2,173,2,-1,0,4,1
46,2,2,1,1,2473,1,1,1,4,2,136,3,-1,0,4,1
38,8,2,3,1,658,1,1,1,4,2,328,2,-1,0,4,1
56,2,2,2,1,302,1,2,1,4,2,378,2,-1,0,4,1
36,5,2,3,1,3794,1,1,1,4,2,230,1,-1,0,4,1
53,5,2,3,1,2578,1,1,1,4,2,958,2,-1,0,4,1
55,10,2,2,1,445,1,1,1,4,2,99,2,-1,0,4,1
44,10,2,2,1,945,2,1,1,4,2,190,1,-1,0,4,1
59,2,2,1,1,3713,2,2,1,4,2,170,2,-1,0,4,1
54,8,2,2,1,770,1,1,1,4,2,151,1,-1,0,4,1
43,5,2,3,1,3529,2,1,1,4,2,190,3,-1,0,4,1
58,1,2,2,1,1686,1,1,1,4,2,110,2,-1,0,4,1
39,10,2,2,1,0,1,1,1,4,2,281,3,-1,0,4,1
45,8,2,1,1,266,2,1,1,4,2,376,2,-1,0,4,1
60,3,2,4,2,-284,2,2,1,4,2,67,8,-1,0,4,1
54,6,2,2,1,763,1,1,1,4,2,389,2,-1,0,4,1
42,10,2,2,1,4837,1,1,1,4,2,91,2,-1,0,4,1
45,1,2,2,1,0,2,2,1,4,2,368,2,-1,0,4,1
47,3,2,2,1,318,1,1,1,4,2,299,2,-1,0,4,1
31,5,3,3,1,83,1,1,1,4,2,144,2,-1,0,4,1
35,10,3,3,1,354,2,1,1,4,2,146,3,-1,0,4,1
56,6,1,2,1,-166,1,2,1,4,2,370,2,-1,0,4,1
36,10,2,2,1,594,1,2,1,4,2,230,3,-1,0,4,1
54,7,2,2,1,3529,1,1,1,4,2,686,2,-1,0,4,1
48,10,2,2,1,3069,1,1,1,4,2,597,2,-1,0,4,1
53,1,2,1,1,6280,1,1,1,4,2,441,2,-1,0,4,1
58,5,2,3,1,9683,1,1,1,4,2,857,2,-1,0,4,1
54,2,2,4,1,191,1,1,1,4,2,753,2,-1,0,4,1
33,10,2,2,1,-89,1,2,1,4,2,410,4,-1,0,4,1
55,10,1,2,1,2730,1,1,1,4,2,430,2,-1,0,4,1
44,12,2,2,1,2319,1,1,1,4,2,251,3,-1,0,4,1
49,8,2,2,1,5673,1,2,1,4,2,357,3,-1,0,4,1
43,10,1,2,1,167,1,1,1,4,2,211,3,-1,0,4,1
43,10,2,3,1,0,1,1,1,4,2,1488,2,-1,0,4,2
46,1,2,2,1,547,1,2,1,4,2,114,2,-1,0,4,1
60,7,2,2,1,546,1,1,1,4,2,428,2,-1,0,4,1
42,5,3,2,1,9720,1,1,1,5,2,81,2,-1,0,4,1
37,7,3,3,1,676,1,1,1,5,2,133,2,-1,0,4,1
40,10,1,2,1,348,2,1,1,5,2,142,2,-1,0,4,1
60,5,1,2,1,0,1,1,1,5,2,603,3,-1,0,4,2
46,5,2,3,1,1720,1,1,1,5,2,250,2,-1,0,4,1
59,1,2,2,1,2552,1,2,1,5,2,125,3,-1,0,4,1
49,10,2,2,1,633,1,1,1,5,2,201,2,-1,0,4,1
32,5,2,3,1,440,1,1,1,5,2,377,3,-1,0,4,1
57,6,2,2,1,466,1,1,1,5,2,641,2,-1,0,4,2
54,2,2,2,1,448,2,2,1,5,2,98,1,-1,0,4,1
41,10,2,3,1,515,1,1,1,5,2,837,2,-1,0,4,2
30,5,2,3,1,1908,1,1,1,5,2,222,1,-1,0,4,1
48,10,2,2,1,1600,1,1,1,5,2,117,1,-1,0,4,1
42,10,2,2,1,534,1,1,1,5,2,314,1,-1,0,4,1
50,10,2,3,1,2313,1,1,1,5,2,553,1,-1,0,4,2
55,5,2,2,1,11655,1,1,1,5,2,114,1,-1,0,4,1
60,2,2,2,1,2879,2,1,1,5,2,122,1,-1,0,4,1
57,5,2,3,1,2266,1,1,1,5,2,306,1,-1,0,4,1
59,6,2,2,1,12438,1,1,1,5,2,91,1,-1,0,4,1
50,5,2,3,1,511,2,1,1,5,2,36,1,-1,0,4,1
39,5,2,3,1,1069,1,1,1,5,2,422,1,-1,0,4,1
41,5,2,3,1,1391,1,1,1,5,2,537,1,-1,0,4,1
53,2,2,2,1,-8,1,1,1,5,2,794,1,-1,0,4,2
53,2,2,1,1,206,1,1,1,5,2,145,1,-1,0,4,1
58,6,2,2,1,983,1,1,1,5,2,139,1,-1,0,4,1
58,6,2,2,1,4725,1,1,1,5,2,241,1,-1,0,4,1
59,6,2,1,1,1634,2,2,1,5,2,836,1,-1,0,4,2
56,2,2,2,1,276,1,1,1,5,2,269,1,-1,0,4,1
45,5,3,3,1,1395,1,1,1,5,2,67,1,-1,0,4,1
50,10,2,2,1,805,1,1,1,5,2,148,1,-1,0,4,1
43,4,2,1,1,1283,1,1,1,5,2,448,1,-1,0,4,1
48,8,2,2,1,202,2,1,1,5,2,162,1,-1,0,4,1
56,10,2,2,1,203,2,1,1,5,2,335,3,-1,0,4,1
37,10,3,2,1,181,1,1,1,5,2,140,1,-1,0,4,1
42,10,1,2,1,1533,1,2,1,5,2,86,1,-1,0,4,1
59,2,2,1,1,460,1,1,1,5,2,224,1,-1,0,4,1
49,10,2,2,1,3635,2,1,1,5,2,171,2,-1,0,4,1
48,2,2,1,1,0,1,2,1,5,2,67,1,-1,0,4,1
