@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10}

@data
0.321635,0.54516,0.386587,0.24396,0.234098,0.345006,0.372026,0.32509,0.121075,0.32735,0.074233,0.074696,0.282546,0.188962,0.143634,0.251591,0.138524,0.161231,0.100368,0.265042,0.068542,0.043024,0.175759,0.178648,0.105819,0.121081,0.129029,0.118084,0.052833,0.204921,0.034666,0.072167,0.16475,0.134321,0.134554,0.061273,0.085621,0.154287,0.085373,0.128773,0.052107,0.100094,0.090499,0.104817,0.157314,0.108866,0.122868,0.051242,0.199321,0.142969,0.04328,0.07388,0.151596,0.153658,0.117806,0.03775,0.225916,0.084937,0.103095,0.056547,0.105865,0.114903,0.083575,0.112886,0.279208,0.103242,0.056134,0.100988,0.135367,0.203593,0.049203,0.150656,0.113078,0.133344,0.21326,0.145553,4
0.300722,0.450803,0.200112,0.372844,0.179179,0.332297,0.416739,0.362442,0.079342,0.207488,0.093368,0.082665,0.32125,0.391504,0.124446,0.060019,0.117369,0.14252,0.217745,0.099404,0.091725,0.114849,0.041126,0.20498,0.080799,0.061154,0.103941,0.126993,0.133749,0.041608,0.039979,0.075219,0.143759,0.128922,0.029761,0.069252,0.069676,0.072588,0.075036,0.053031,0.085703,0.077228,0.095436,0.065077,0.0574,0.041432,0.073036,0.047529,0.065205,0.074182,0.085307,0.086838,0.071694,0.078967,0.082314,0.112652,0.026816,0.063241,0.051118,0.091899,0.048497,0.084222,0.148427,0.11846,0.154492,0.186765,0.220981,0.188616,0.21495,0.134273,0.046432,0.072158,0.148526,0.126528,0.14852,0.169811,4
0.312087,0.445286,0.335755,0.20786,0.20914,0.313096,0.421344,0.442241,0.141969,0.30152,0.060839,0.087101,0.286077,0.268958,0.196778,0.045276,0.140654,0.236179,0.043569,0.003983,0.072238,0.221732,0.01781,0.140469,0.057524,0.187379,0.108294,0.152803,0.102164,0.070902,0.150223,0.118036,0.126738,0.038183,0.172828,0.121423,0.135922,0.062382,0.101211,0.12779,0.18613,0.082535,0.069551,0.079482,0.063334,0.115316,0.1333,0.074689,0.041135,0.069841,0.137088,0.104382,0.06083,0.181823,0.073017,0.069339,0.146337,0.19427,0.179896,0.066563,0.216049,0.136197,0.139408,0.077907,0.153282,0.160595,0.09409,0.039071,0.260999,0.171252,0.178998,0.063631,0.189603,0.111866,0.212931,0.190308,4
0.284143,0.486169,0.299943,0.314723,0.136694,0.38243,0.3976,0.385176,0.038702,0.300542,0.122627,0.081686,0.32471,0.299488,0.281471,0.152994,0.09678,0.161619,0.155547,0.12074,0.186252,0.048649,0.033157,0.125795,0.189833,0.054331,0.007567,0.124581,0.086345,0.188404,0.065036,0.04891,0.098501,0.036823,0.133199,0.085795,0.06456,0.054193,0.086514,0.138129,0.056942,0.031352,0.059748,0.102172,0.177563,0.124445,0.076337,0.05435,0.226853,0.130675,0.044381,0.028017,0.156224,0.182474,0.042779,0.043789,0.177277,0.077012,0.050639,0.095496,0.203052,0.120397,0.069194,0.063808,0.134304,0.171364,0.084985,0.081747,0.173125,0.099545,0.115668,0.076542,0.15295,0.097732,0.145841,0.130566,4
0.191093,0.553698,0.007905,0.382831,0.249418,0.351163,0.428928,0.4013,0.192404,0.143427,0.208715,0.165582,0.304903,0.21313,0.080005,0.108681,0.150078,0.220791,0.304797,0.112634,0.034644,0.085229,0.148624,0.172987,0.089561,0.067228,0.103988,0.067882,0.090413,0.037204,0.05776,0.076336,0.069712,0.094155,0.055614,0.060984,0.0544,0.058943,0.077525,0.046665,0.082144,0.049934,0.062023,0.084159,0.049328,0.063754,0.053035,0.078307,0.088382,0.049952,0.037497,0.068806,0.083871,0.045486,0.086625,0.050052,0.048143,0.062218,0.112888,0.096802,0.073739,0.090426,0.058592,0.0672,0.063468,0.186483,0.135227,0.208692,0.114775,0.050138,0.10225,0.214157,0.402022,0.31039,0.510432,0.253015,4
0.302008,0.583741,0.271082,0.32667,0.158914,0.342199,0.322402,0.440236,0.145121,0.259326,0.156168,0.067731,0.234602,0.183558,0.26174,0.129647,0.068106,0.277891,0.097699,0.181019,0.157587,0.110167,0.087041,0.115462,0.134137,0.10504,0.076816,0.156761,0.135933,0.154852,0.032906,0.068049,0.184332,0.060092,0.136099,0.031404,0.115769,0.123651,0.101574,0.095255,0.05396,0.119995,0.105746,0.093128,0.147267,0.148095,0.10702,0.083734,0.153346,0.153325,0.112155,0.058222,0.144637,0.119035,0.088599,0.047257,0.164321,0.0983,0.070263,0.039847,0.159063,0.097645,0.023452,0.039248,0.16744,0.133719,0.104189,0.060375,0.1889,0.135111,0.108773,0.126068,0.106342,0.141795,0.172434,0.198278,4
0.11037,0.531529,0.101119,0.235072,0.41825,0.292627,0.516102,0.33368,0.426216,0.304429,0.130393,0.152244,0.25286,0.159177,0.267727,0.118521,0.189098,0.179789,0.173329,0.164741,0.068314,0.195808,0.117404,0.066089,0.180182,0.074544,0.227689,0.121228,0.107781,0.102513,0.082524,0.166629,0.104684,0.137722,0.061902,0.079736,0.230764,0.053928,0.112175,0.067484,0.10746,0.187015,0.039343,0.107526,0.029777,0.113685,0.173872,0.08733,0.06815,0.154176,0.17146,0.133321,0.066469,0.132597,0.216822,0.090452,0.109381,0.139649,0.194335,0.158388,0.125971,0.200594,0.142732,0.081011,0.219583,0.048458,0.149824,0.161542,0.069742,0.205656,0.242501,0.282118,0.359331,0.195186,0.25568,0.129657,4
0.350068,0.501099,0.487064,0.285799,0.204943,0.330455,0.460327,0.341727,0.116085,0.267696,0.054641,0.169799,0.339811,0.232628,0.160712,0.219482,0.204653,0.009139,0.158351,0.141654,0.221857,0.098075,0.166017,0.130067,0.168911,0.103192,0.241358,0.079952,0.087731,0.053793,0.194227,0.125837,0.174692,0.094247,0.153522,0.120029,0.177693,0.151912,0.047502,0.105475,0.155576,0.176854,0.099668,0.1109,0.054068,0.071161,0.059763,0.072732,0.05022,0.049034,0.110116,0.04201,0.125151,0.034163,0.044149,0.127242,0.030837,0.0714,0.060986,0.028473,0.129144,0.036191,0.059179,0.142123,0.168778,0.154217,0.05635,0.151381,0.107913,0.161244,0.124552,0.04313,0.11776,0.034134,0.092167,0.058783,4
0.141519,0.545768,0.239843,0.225758,0.47261,0.228371,0.493082,0.08942,0.260404,0.189311,0.066728,0.193841,0.121831,0.220661,0.096446,0.108326,0.143485,0.113879,0.063042,0.083882,0.154534,0.151202,0.091838,0.161676,0.084075,0.161281,0.035512,0.123274,0.124521,0.12071,0.061686,0.036095,0.104097,0.113,0.053141,0.005655,0.128293,0.095819,0.009227,0.078974,0.095321,0.062052,0.078248,0.050067,0.039085,0.075437,0.072845,0.067452,0.121028,0.080211,0.02747,0.103975,0.059683,0.054145,0.128526,0.022167,0.122514,0.092456,0.083882,0.149689,0.079843,0.109031,0.129701,0.110213,0.113023,0.288328,0.113545,0.251165,0.208094,0.109494,0.176982,0.083745,0.225216,0.441198,0.363447,0.165109,4
0.190821,0.575238,0.244588,0.366129,0.384417,0.280215,0.536924,0.140922,0.347771,0.236523,0.043863,0.211961,0.226696,0.230755,0.085532,0.235423,0.154806,0.060881,0.120679,0.115682,0.113851,0.163401,0.060323,0.189896,0.094159,0.143316,0.098308,0.119735,0.046159,0.15621,0.113774,0.002579,0.10822,0.171135,0.069147,0.060016,0.13121,0.102031,0.016659,0.106721,0.087562,0.073768,0.113504,0.058119,0.07032,0.111237,0.064514,0.057772,0.113975,0.079145,0.05869,0.13022,0.065929,0.040332,0.152102,0.067153,0.097019,0.129551,0.033442,0.194502,0.169667,0.103943,0.225826,0.095498,0.087042,0.249844,0.124715,0.229603,0.27045,0.226585,0.071399,0.153383,0.206084,0.326304,0.264374,0.162185,4
0.212467,0.513696,0.136629,0.295493,0.316856,0.332909,0.453594,0.353614,0.204698,0.348251,0.139538,0.06657,0.357382,0.237186,0.213868,0.108988,0.158336,0.1608,0.121083,0.205381,0.076497,0.148411,0.182815,0.187635,0.18751,0.049229,0.08311,0.132829,0.144374,0.139085,0.032876,0.13575,0.175128,0.095741,0.107137,0.007506,0.133642,0.133186,0.159497,0.077481,0.050462,0.099511,0.158225,0.125026,0.124258,0.133731,0.087795,0.012545,0.184621,0.160895,0.085224,0.026775,0.1719,0.148057,0.063777,0.052375,0.183185,0.110275,0.01359,0.095488,0.247979,0.11894,0.054451,0.027575,0.144622,0.072716,0.126581,0.151935,0.213592,0.097468,0.086065,0.082678,0.236669,0.195504,0.274607,0.281264,4
0.204723,0.477503,0.27128,0.364611,0.228305,0.289935,0.345613,0.394069,0.188585,0.30841,0.153429,0.105734,0.136045,0.189046,0.250615,0.112963,0.068344,0.130712,0.171517,0.1743,0.069199,0.084953,0.170039,0.075187,0.154125,0.120421,0.0742,0.132675,0.096907,0.162356,0.124927,0.053002,0.088448,0.12715,0.172645,0.051713,0.055503,0.132739,0.076809,0.173509,0.02591,0.079421,0.112651,0.030864,0.15113,0.123912,0.035907,0.031647,0.150701,0.101238,0.056701,0.015499,0.184697,0.101362,0.06599,0.062512,0.200579,0.132152,0.02952,0.038084,0.17118,0.114052,0.033799,0.090465,0.179687,0.096691,0.138788,0.1142,0.271163,0.069771,0.030076,0.159551,0.140148,0.193662,0.266719,0.213921,4
0.20215,0.574759,0.071687,0.294104,0.189551,0.355582,0.270887,0.440412,0.214103,0.216133,0.282041,0.085519,0.196744,0.123531,0.173121,0.233645,0.130506,0.101491,0.236486,0.143989,0.115038,0.091686,0.13384,0.127485,0.226158,0.129182,0.112541,0.077191,0.084646,0.192618,0.099736,0.072227,0.002626,0.077826,0.165461,0.120485,0.054336,0.025029,0.071236,0.154838,0.159454,0.025499,0.01597,0.020952,0.160668,0.076219,0.026722,0.096607,0.120124,0.09771,0.016756,0.030275,0.096091,0.044571,0.071469,0.089817,0.165116,0.082419,0.042007,0.067759,0.129755,0.030383,0.047597,0.088476,0.128465,0.048935,0.105871,0.182272,0.211586,0.107867,0.108961,0.14705,0.241738,0.214431,0.326022,0.287878,4
0.156623,0.318549,0.121731,0.383065,0.23957,0.202447,0.3622,0.542303,0.096243,0.189653,0.212944,0.141738,0.203366,0.169008,0.030393,0.060634,0.086873,0.09171,0.205024,0.158826,0.126293,0.087304,0.079824,0.080868,0.069148,0.117352,0.04709,0.091131,0.063301,0.110755,0.10011,0.068722,0.128738,0.006725,0.149198,0.082202,0.054512,0.048462,0.055618,0.081529,0.102636,0.096451,0.067692,0.017381,0.086725,0.067608,0.050842,0.068593,0.118573,0.065638,0.058182,0.040103,0.097928,0.10204,0.138454,0.112382,0.107581,0.042535,0.06961,0.072158,0.20324,0.128477,0.1487,0.150332,0.101077,0.085892,0.0502,0.109487,0.301001,0.23397,0.102499,0.060642,0.188377,0.147193,0.165804,0.177482,4
0.252763,0.572157,0.259542,0.293408,0.220994,0.358261,0.393431,0.389385,0.183106,0.352455,0.089627,0.02769,0.312469,0.20524,0.219763,0.234984,0.12218,0.223434,0.078424,0.186513,0.186276,0.035907,0.124115,0.162235,0.24498,0.075534,0.091748,0.199782,0.010426,0.162006,0.168119,0.082023,0.081768,0.160246,0.219931,0.075961,0.02697,0.137836,0.061913,0.1494,0.088743,0.095249,0.092797,0.083867,0.184043,0.074535,0.014559,0.06472,0.12754,0.087759,0.05633,0.029935,0.228082,0.032411,0.029513,0.057315,0.142503,0.13062,0.060937,0.049976,0.179105,0.074604,0.068909,0.026871,0.177629,0.075884,0.110825,0.020953,0.162676,0.174509,0.128122,0.064689,0.183982,0.185386,0.241206,0.174958,4
0.316042,0.580151,0.383701,0.367625,0.208162,0.365114,0.421291,0.291706,0.130149,0.206355,0.086756,0.196123,0.372071,0.32149,0.144323,0.145938,0.192979,0.106489,0.241267,0.057739,0.163853,0.066635,0.184041,0.248091,0.048508,0.069805,0.140546,0.139466,0.105942,0.040007,0.03181,0.076738,0.091252,0.217206,0.029295,0.039513,0.038371,0.102126,0.102484,0.022563,0.040176,0.04174,0.053378,0.1364,0.03374,0.064368,0.058413,0.084344,0.028563,0.052253,0.05782,0.078558,0.010266,0.046556,0.059779,0.059952,0.032234,0.014892,0.060138,0.052873,0.066063,0.042134,0.019341,0.002668,0.073722,0.112742,0.078585,0.06548,0.139044,0.162864,0.205174,0.098022,0.154354,0.200821,0.257436,0.234946,4
0.098858,0.47044,0.407718,0.220728,0.346382,0.25528,0.584589,0.208991,0.398971,0.281593,0.250257,0.254258,0.123001,0.192321,0.059714,0.111569,0.337045,0.204425,0.064531,0.032437,0.094454,0.191352,0.173013,0.197047,0.125757,0.088002,0.157411,0.147959,0.158473,0.184411,0.095685,0.055227,0.079093,0.158349,0.215054,0.109862,0.033856,0.021758,0.11074,0.156834,0.156843,0.127371,0.044701,0.081921,0.065628,0.087133,0.093613,0.039154,0.112263,0.035403,0.071084,0.087443,0.084637,0.077702,0.004413,0.131229,0.135183,0.11261,0.066416,0.08833,0.135672,0.163328,0.143917,0.1259,0.057333,0.180799,0.069338,0.110143,0.135431,0.217988,0.186192,0.135521,0.302458,0.043181,0.170062,0.130244,5
0.13082,0.433571,0.451219,0.209163,0.459839,0.128744,0.345178,0.328541,0.389592,0.25179,0.114858,0.113252,0.33594,0.112206,0.093779,0.157495,0.18254,0.203108,0.0386,0.129346,0.188754,0.128776,0.133298,0.072459,0.128583,0.143922,0.142339,0.033972,0.184717,0.159785,0.156812,0.06151,0.093593,0.147804,0.186043,0.084614,0.026385,0.100933,0.135653,0.14124,0.049501,0.055323,0.157418,0.10918,0.15317,0.031532,0.035981,0.046203,0.11301,0.068751,0.10375,0.083891,0.050897,0.121903,0.131378,0.020427,0.027239,0.166073,0.092392,0.013677,0.16386,0.204808,0.05048,0.041904,0.27048,0.105359,0.037571,0.198186,0.270606,0.196589,0.129563,0.099111,0.432175,0.189383,0.135917,0.172041,5
0.016667,0.421169,0.376622,0.216793,0.509164,0.226568,0.521916,0.300919,0.386189,0.344364,0.203855,0.27055,0.175864,0.187594,0.284299,0.216756,0.234579,0.071353,0.090694,0.220635,0.150317,0.236136,0.115042,0.065701,0.141262,0.101587,0.216997,0.028302,0.035733,0.110289,0.080988,0.204916,0.052388,0.058853,0.06527,0.104787,0.170877,0.029385,0.008787,0.100746,0.072274,0.157143,0.101974,0.022933,0.077266,0.207065,0.029752,0.113554,0.11317,0.242921,0.034373,0.073412,0.096947,0.224554,0.12133,0.077416,0.084295,0.262731,0.093946,0.012851,0.062212,0.16666,0.122174,0.07013,0.148868,0.209631,0.141887,0.057569,0.059259,0.111113,0.060262,0.057577,0.303167,0.054825,0.200577,0.012831,5
0.073583,0.585016,0.273197,0.34517,0.394151,0.221527,0.563737,0.106864,0.591073,0.311407,0.226471,0.195426,0.022482,0.261622,0.192234,0.126171,0.265185,0.095026,0.141958,0.130617,0.199142,0.241609,0.050803,0.059686,0.101054,0.118936,0.226062,0.157191,0.033684,0.031197,0.11532,0.219616,0.078675,0.053425,0.117235,0.100736,0.170099,0.100585,0.091174,0.09941,0.075838,0.124238,0.071112,0.086918,0.16265,0.094397,0.073721,0.0613,0.112619,0.093235,0.131061,0.062715,0.054266,0.165809,0.160726,0.09365,0.033598,0.163148,0.162481,0.079279,0.070027,0.170281,0.203744,0.08018,0.148732,0.171743,0.148893,0.094428,0.102994,0.165591,0.19662,0.041225,0.302075,0.081753,0.207593,0.013554,5
0.209855,0.410847,0.477525,0.130039,0.396784,0.085148,0.350669,0.399023,0.305353,0.089197,0.270188,0.090368,0.233336,0.134942,0.242547,0.10593,0.128708,0.019214,0.210857,0.154855,0.048953,0.039754,0.151099,0.132188,0.027288,0.098035,0.125271,0.123414,0.102371,0.140046,0.134311,0.075594,0.082492,0.150889,0.134247,0.045874,0.082193,0.163957,0.066836,0.031059,0.096573,0.157459,0.077496,0.060676,0.115357,0.115373,0.025669,0.081987,0.142316,0.018391,0.114376,0.049011,0.032268,0.141741,0.091041,0.024346,0.16207,0.157727,0.055688,0.078855,0.216538,0.088964,0.063506,0.126278,0.117339,0.174923,0.245705,0.096115,0.28803,0.385215,0.158516,0.081719,0.484285,0.243386,0.056372,0.297544,5
0.1726,0.484869,0.451832,0.224971,0.475784,0.134899,0.462484,0.258574,0.391616,0.251857,0.199677,0.184714,0.198382,0.105237,0.024666,0.18837,0.09048,0.102793,0.081404,0.115557,0.188831,0.094009,0.156389,0.076402,0.161721,0.177208,0.064669,0.153926,0.080948,0.164188,0.04046,0.121278,0.10663,0.082865,0.035857,0.057804,0.107537,0.14284,0.040799,0.049803,0.071689,0.15362,0.090904,0.1059,0.033546,0.158923,0.112191,0.019095,0.15055,0.145423,0.065389,0.080633,0.141132,0.081764,0.037116,0.126504,0.079733,0.024229,0.143306,0.15774,0.030631,0.15548,0.202757,0.198962,0.216073,0.246515,0.237254,0.105084,0.34564,0.31093,0.130831,0.131036,0.43306,0.175889,0.177998,0.207134,5
0.162199,0.369341,0.507523,0.157858,0.518271,0.177452,0.356749,0.380701,0.251775,0.325001,0.109851,0.099949,0.279749,0.092724,0.075278,0.132986,0.134569,0.197817,0.14129,0.099866,0.155847,0.160338,0.075018,0.224809,0.09961,0.172254,0.039876,0.065145,0.20453,0.107748,0.042834,0.02104,0.091999,0.19996,0.060986,0.025132,0.016237,0.097595,0.151744,0.072667,0.026248,0.022427,0.097894,0.047954,0.078266,0.068135,0.108849,0.05326,0.004923,0.114975,0.124577,0.071454,0.040187,0.128732,0.149634,0.007538,0.066788,0.16452,0.043807,0.149706,0.11362,0.074952,0.137343,0.175936,0.225698,0.110451,0.125116,0.225213,0.316338,0.135028,0.215,0.236756,0.390139,0.101662,0.26778,0.203272,5
0.073239,0.417537,0.391378,0.106173,0.382801,0.265985,0.554785,0.283544,0.468311,0.24656,0.265585,0.322927,0.098689,0.233575,0.085222,0.123744,0.314128,0.138761,0.062087,0.072486,0.064674,0.20776,0.144647,0.081918,0.124113,0.102295,0.088874,0.138165,0.121685,0.123293,0.112186,0.043255,0.008953,0.125946,0.128462,0.105463,0.072251,0.049201,0.111081,0.043427,0.039758,0.094557,0.113273,0.081662,0.03876,0.102354,0.101403,0.090603,0.024346,0.057493,0.088797,0.185518,0.055718,0.075223,0.128746,0.208257,0.103197,0.099348,0.084134,0.185367,0.154699,0.19872,0.106566,0.212319,0.042511,0.211436,0.049675,0.068344,0.118741,0.198342,0.170255,0.111585,0.290096,0.029081,0.129009,0.125165,5
0.167391,0.50729,0.179346,0.440872,0.282771,0.154818,0.598317,0.017009,0.435833,0.187977,0.18539,0.227858,0.122414,0.256902,0.086429,0.154552,0.256833,0.189788,0.142193,0.169753,0.047216,0.091433,0.171485,0.17293,0.112292,0.032287,0.056817,0.07466,0.178462,0.059866,0.117152,0.097344,0.01912,0.079857,0.035564,0.158538,0.11475,0.052853,0.043918,0.062979,0.077459,0.102926,0.10645,0.087127,0.117727,0.041588,0.085093,0.076693,0.038468,0.067354,0.150836,0.052191,0.118006,0.108939,0.1433,0.012257,0.166397,0.063716,0.012153,0.082192,0.105485,0.019944,0.100079,0.157739,0.032202,0.170351,0.158428,0.161922,0.17663,0.227042,0.239365,0.078394,0.27264,0.028667,0.112326,0.024887,5
0.10861,0.389219,0.405236,0.107826,0.468859,0.176896,0.365476,0.367607,0.404666,0.247007,0.097808,0.138517,0.301883,0.156056,0.106692,0.153056,0.104834,0.152504,0.059028,0.044022,0.143913,0.058977,0.094917,0.067296,0.075404,0.085034,0.065471,0.094381,0.147959,0.092181,0.112439,0.05813,0.048729,0.109695,0.119817,0.056408,0.020652,0.071932,0.107689,0.051169,0.03508,0.010615,0.089671,0.098908,0.079755,0.040789,0.117618,0.162964,0.053029,0.053277,0.153301,0.073565,0.004675,0.09459,0.111379,0.031106,0.073763,0.154038,0.129436,0.064152,0.201031,0.169084,0.069953,0.043278,0.186742,0.059315,0.084331,0.115046,0.20643,0.1645,0.11057,0.064591,0.412873,0.134878,0.074052,0.181147,5
0.091702,0.523617,0.327737,0.311726,0.466438,0.246891,0.533934,0.109522,0.513,0.299146,0.111924,0.115461,0.161902,0.206059,0.198458,0.170084,0.066137,0.055954,0.179578,0.067412,0.184669,0.100755,0.077618,0.167412,0.098039,0.143079,0.179463,0.085154,0.12515,0.052396,0.040494,0.093606,0.09042,0.143268,0.058659,0.049589,0.102799,0.159093,0.033035,0.073184,0.062169,0.071584,0.137724,0.019088,0.111794,0.040253,0.060083,0.173628,0.139807,0.03379,0.134664,0.122912,0.174074,0.045209,0.113603,0.143475,0.134387,0.050962,0.159391,0.143558,0.177087,0.123995,0.181741,0.155593,0.212639,0.085626,0.200547,0.24723,0.109408,0.073147,0.160076,0.114356,0.313659,0.072252,0.203463,0.085252,5
0.12869,0.569363,0.242675,0.371643,0.378432,0.206748,0.565059,0.087251,0.488947,0.206329,0.227276,0.30141,0.037711,0.249526,0.030313,0.146186,0.329049,0.167876,0.11518,0.106669,0.206044,0.197836,0.140454,0.233989,0.121142,0.071784,0.085124,0.23921,0.208167,0.085189,0.111863,0.021293,0.216632,0.164637,0.07783,0.152036,0.073604,0.161119,0.10979,0.082586,0.184824,0.067102,0.104181,0.065468,0.040318,0.056987,0.055986,0.036005,0.052965,0.087062,0.081688,0.054964,0.109776,0.074727,0.0535,0.077071,0.172067,0.031848,0.048857,0.051103,0.104197,0.049976,0.112347,0.088934,0.054073,0.131133,0.111749,0.123964,0.114727,0.239331,0.18563,0.14274,0.329764,0.128378,0.232218,0.069135,5
0.070356,0.516109,0.327266,0.292103,0.506633,0.172682,0.493517,0.297442,0.394671,0.294837,0.183161,0.113462,0.265662,0.172131,0.187377,0.130277,0.066464,0.265218,0.096389,0.123071,0.142378,0.064855,0.196671,0.121503,0.121472,0.116212,0.185742,0.152976,0.109434,0.08913,0.101788,0.144033,0.105198,0.197442,0.068062,0.045962,0.130764,0.119902,0.175638,0.072688,0.065581,0.116711,0.104887,0.13468,0.067815,0.046773,0.090849,0.126704,0.038098,0.029825,0.09904,0.132433,0.102631,0.041377,0.095943,0.116454,0.113798,0.069281,0.067071,0.163288,0.202284,0.138356,0.100716,0.203515,0.287248,0.033964,0.113792,0.178248,0.257442,0.11743,0.085005,0.191574,0.38845,0.14503,0.287989,0.112797,5
0.128927,0.450897,0.095303,0.487923,0.385059,0.145209,0.581394,0.154787,0.454074,0.234479,0.183652,0.285971,0.11802,0.219813,0.04491,0.104643,0.262371,0.244035,0.170649,0.125702,0.107888,0.153882,0.094583,0.202195,0.179533,0.104585,0.055575,0.091533,0.209007,0.163316,0.077294,0.071317,0.057258,0.147293,0.151348,0.074288,0.1172,0.078062,0.111494,0.051422,0.079103,0.211401,0.074405,0.080306,0.0598,0.11293,0.08164,0.065664,0.124354,0.123246,0.044758,0.123707,0.131241,0.005893,0.069882,0.170294,0.133022,0.080857,0.123452,0.126349,0.051234,0.188731,0.182726,0.072068,0.141874,0.20809,0.085197,0.012794,0.218968,0.237612,0.120402,0.128312,0.317048,0.063473,0.109246,0.063326,5
0.119568,0.318612,0.431789,0.283136,0.370987,0.258091,0.460591,0.25363,0.454944,0.184352,0.185324,0.239185,0.099058,0.076386,0.113469,0.053218,0.247056,0.076741,0.088431,0.166932,0.02111,0.112056,0.116156,0.102119,0.184565,0.031218,0.040284,0.105337,0.143811,0.090964,0.132237,0.124981,0.066111,0.107453,0.07542,0.096117,0.122856,0.0772,0.063636,0.09888,0.028229,0.102804,0.064694,0.018803,0.104774,0.093081,0.055246,0.12882,0.038553,0.13387,0.099971,0.103283,0.049174,0.156828,0.064169,0.051008,0.093437,0.113379,0.039491,0.105455,0.023847,0.076304,0.081667,0.210213,0.075649,0.174803,0.105956,0.182389,0.154129,0.263385,0.192839,0.136988,0.207502,0.146297,0.10275,0.011973,5
0.083838,0.349783,0.047387,0.506881,0.536851,0.114623,0.402487,0.114006,0.580404,0.328109,0.123108,0.049075,0.057298,0.246063,0.233021,0.20452,0.099931,0.057412,0.220501,0.20645,0.148511,0.058232,0.09114,0.162489,0.186517,0.116689,0.01957,0.019063,0.185543,0.077452,0.11088,0.01724,0.032393,0.216185,0.081494,0.102757,0.058297,0.030999,0.135632,0.061123,0.072669,0.018918,0.050953,0.119448,0.048307,0.020055,0.164075,0.106756,0.052749,0.032482,0.145081,0.155299,0.031369,0.049242,0.129986,0.151342,0.052407,0.039482,0.148019,0.17135,0.040432,0.045973,0.077411,0.175608,0.162142,0.057658,0.098225,0.191837,0.099921,0.11723,0.105811,0.229069,0.251316,0.152388,0.186035,0.244365,5
0.107966,0.532117,0.377088,0.324208,0.252558,0.241715,0.53829,0.189404,0.475235,0.259688,0.259761,0.197573,0.049301,0.065002,0.083958,0.168058,0.295512,0.147839,0.079452,0.057375,0.092196,0.228186,0.146957,0.090495,0.087172,0.050638,0.096395,0.140167,0.170967,0.127786,0.04052,0.049801,0.116553,0.132467,0.128267,0.102085,0.034268,0.083286,0.104779,0.086482,0.097998,0.086547,0.040526,0.069828,0.050352,0.058984,0.114305,0.084432,0.089415,0.015381,0.112002,0.069278,0.161832,0.039909,0.054949,0.099268,0.140456,0.09861,0.076944,0.11029,0.065479,0.137389,0.072318,0.083848,0.050199,0.191047,0.119261,0.114568,0.114917,0.159606,0.219303,0.068772,0.233547,0.04874,0.143575,0.11422,5
