@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute Class {1,2,3,4}

@data
1.716,0.793,1.329,0.496,1
1.715,0.796,1.33,0.497,1
1.569,0.791,1.331,0.497,1
1.566,0.792,1.333,0.502,1
1.696,0.788,1.337,0.511,1
1.685,0.78,1.343,0.521,1
1.669,0.775,1.349,0.533,1
0.902,0.616,1.355,0.547,1
1.637,0.632,1.362,0.562,1
1.62,0.753,1.37,0.577,1
1.596,0.745,1.378,0.594,1
1.569,0.737,1.385,0.611,1
1.553,0.729,1.393,0.629,1
1.552,0.721,1.401,0.647,1
1.533,0.712,1.409,0.665,1
0.835,0.704,1.414,0.683,2
0.806,0.697,1.425,0.701,2
0.791,0.688,1.432,0.719,2
0.78,0.68,1.437,0.737,2
0.858,0.672,1.445,0.754,2
1.416,0.664,1.455,0.771,1
1.407,0.657,1.462,0.787,1
1.403,0.652,1.467,0.794,1
1.401,0.65,1.467,0.792,1
0.854,0.651,1.467,0.79,2
0.857,0.651,1.466,0.791,2
1.404,0.652,1.466,0.793,1
0.854,0.65,1.467,0.794,2
0.851,0.65,1.467,0.794,2
0.855,0.649,1.467,0.794,2
0.851,0.649,1.468,0.794,2
0.847,0.649,1.468,0.794,2
0.847,0.651,1.469,0.794,2
0.853,0.651,1.473,0.793,2
1.395,0.649,1.474,0.794,1
1.394,0.656,1.473,0.794,1
1.394,0.645,1.48,0.794,1
1.392,0.643,1.476,0.795,1
1.391,0.643,1.477,0.797,1
1.389,0.643,1.48,0.799,1
1.387,0.642,1.477,0.801,1
1.382,0.641,1.482,0.806,1
0.858,0.635,1.491,0.813,2
1.364,0.631,1.487,0.824,1
1.348,0.627,1.495,0.836,1
1.334,0.622,1.509,0.853,1
1.316,0.617,1.528,0.864,1
0.907,0.612,1.553,0.879,1
1.291,0.607,1.544,0.895,1
1.275,0.603,1.571,0.912,1
1.262,0.599,1.576,0.929,1
1.242,0.594,1.578,0.946,1
1.226,0.59,1.577,0.963,1
1.209,0.585,1.588,0.981,1
1.191,0.58,1.591,0.999,1
1.171,0.576,1.597,1.017,1
1.153,0.572,1.602,1.036,1
1.136,0.567,1.609,1.055,1
1.118,0.562,1.616,1.077,1
1.1,0.557,1.604,1.097,1
1.084,0.552,1.63,1.116,1
1.066,0.547,1.642,1.133,1
1.047,0.542,1.65,1.156,1
0.842,0.537,1.665,1.176,2
0.815,0.531,1.767,1.195,2
0.992,0.526,1.816,1.215,1
0.977,0.521,3.182,1.236,1
0.958,0.516,1.856,1.256,1
0.746,0.512,1.868,1.271,2
0.729,0.508,1.773,1.289,2
0.91,0.504,3.201,1.306,1
0.895,0.5,3.205,1.323,2
0.888,0.497,3.209,1.339,2
0.868,0.493,3.213,1.352,2
0.858,0.489,3.216,1.362,2
0.852,0.487,3.217,1.364,2
0.853,0.487,3.217,1.362,2
0.854,0.487,1.759,1.361,2
0.854,0.487,1.762,1.361,2
0.854,0.486,1.759,1.36,2
0.853,0.486,1.766,1.361,2
0.853,0.485,1.757,1.36,2
0.852,0.484,1.755,1.36,2
0.852,0.483,1.755,1.36,2
0.851,0.482,1.757,1.36,2
0.847,0.481,1.765,1.132,2
0.846,0.48,1.767,1.36,2
0.846,0.479,3.23,1.367,2
0.849,0.476,1.941,1.362,2
0.848,0.474,1.941,1.361,2
0.848,0.473,1.938,1.114,2
0.848,0.473,1.938,1.111,2
0.851,0.472,1.938,1.107,2
0.851,0.471,1.939,1.104,2
0.851,0.471,1.785,1.103,2
1.482,0.469,1.773,1.386,4
1.482,0.468,1.774,1.102,4
1.132,0.466,1.772,1.094,4
1.54,0.465,1.774,1.094,4
1.132,0.464,1.775,1.095,4
1.117,0.463,1.776,1.085,4
1.12,0.464,1.776,1.061,4
1.132,0.464,1.776,0.569,4
1.125,0.464,1.776,0.57,4
1.12,0.465,1.776,0.57,4
1.114,0.465,1.777,0.569,4
1.109,0.466,1.775,0.569,4
1.103,0.466,1.777,1.086,4
1.104,0.468,1.778,1.027,4
1.504,0.469,1.779,1.034,4
1.496,0.47,1.781,1.041,4
1.485,0.472,1.783,0.566,4
1.476,0.473,1.784,0.567,4
1.468,0.475,1.789,0.564,4
1.46,0.476,1.79,0.568,4
1.451,0.478,1.795,0.569,4
1.443,0.479,1.554,0.98,4
1.435,0.481,1.556,0.988,4
1.427,0.483,1.558,0.568,4
1.419,0.485,1.567,1.009,4
1.412,0.487,1.573,0.574,4
1.404,0.489,1.581,0.576,4
1.399,0.492,1.59,1.007,4
1.391,0.495,1.599,1.016,1
1.321,0.497,1.608,1.273,1
1.306,0.499,1.617,1.282,1
1.298,0.502,1.623,1.051,1
1.289,0.505,1.636,1.3,1
1.279,0.509,1.652,1.07,1
1.271,0.513,1.661,0.889,1
1.329,0.517,1.672,0.9,1
1.318,0.522,1.687,0.911,1
1.307,0.526,1.704,0.928,1
1.294,0.531,1.72,0.938,1
1.282,0.538,1.738,0.958,1
1.268,0.545,1.758,0.979,1
1.25,0.552,1.78,0.996,1
1.232,0.56,1.794,1.024,1
1.214,0.567,1.815,1.485,1
1.198,0.574,1.836,1.501,1
1.178,0.581,1.846,1.525,1
1.127,0.587,1.883,0.929,1
1.105,0.594,1.89,0.947,1
1.082,0.6,1.896,0.969,1
1.062,0.607,1.933,0.99,1
1.043,0.615,1.93,1.006,1
1.024,0.623,1.933,1.611,1
1.004,0.631,1.937,1.57,1
0.985,0.639,1.919,1.587,1
0.966,0.647,2.086,1.577,1
0.947,0.655,2.085,1.631,1
0.929,0.662,2.088,1.617,1
0.914,0.669,2.088,0.735,1
0.897,0.676,2.091,1.57,2
0.885,0.684,2.167,1.556,2
1.124,0.681,3.021,1.613,1
1.116,0.683,2.233,1.633,1
1.497,0.686,2.233,1.653,1
1.479,0.689,2.24,1.674,1
1.462,0.694,2.288,1.709,1
1.446,0.7,2.987,1.158,1
1.431,0.705,2.981,0.813,1
1.058,0.711,2.976,1.182,1
1.047,0.716,2.971,1.209,1
1.039,0.721,2.965,0.812,1
1.031,0.727,2.96,1.755,1
1.023,0.733,2.955,1.767,1
0.684,0.74,2.949,1.673,2
0.663,0.75,2.942,1.699,2
0.648,0.757,2.935,1.714,2
0.632,0.765,2.928,1.579,2
0.617,0.772,2.921,1.597,2
0.604,0.776,2.918,2.127,2
0.592,0.779,2.372,5,2
0.591,0.775,2.372,1.182,2
1.04,0.774,2.913,1.554,1
1.041,0.772,2.915,1.091,1
1.042,0.772,2.915,1.458,1
1.041,0.772,2.915,1.091,1
1.039,0.773,2.914,1.461,1
1.037,0.774,2.378,1.463,1
1.036,0.774,2.911,1.551,1
1.034,0.775,2.375,1.556,1
1.033,0.776,2.378,1.554,1
1.032,0.776,2.909,1.559,1
1.03,0.777,2.909,1.557,1
1.029,0.777,2.909,1.562,1
1.027,0.778,2.908,1.564,1
1.026,0.778,2.376,1.565,1
1.025,0.778,2.907,1.567,1
1.02,0.779,2.906,1.568,1
1.02,0.78,2.38,1.572,1
1.015,0.779,2.902,1.578,1
1.007,0.778,2.897,1.59,1
0.997,0.78,2.892,1.602,1
0.983,0.779,2.885,1.155,1
0.974,0.782,2.878,1.739,1
0.96,0.808,2.87,1.792,1
0.945,0.782,2.861,1.795,1
0.93,0.785,2.852,1.471,1
0.914,0.782,2.842,1.483,1
0.895,0.782,2.832,1.552,2
0.875,0.779,2.822,1.571,2
0.859,0.78,2.811,1.572,2
0.842,0.782,2.801,1.564,2
0.823,0.784,2.791,1.635,2
0.808,0.786,2.782,1.273,2
0.795,0.787,2.775,1.283,2
0.789,0.787,2.773,1.192,2
0.79,0.789,2.775,1.19,2
0.791,0.791,2.776,1.188,2
0.792,0.794,2.777,1.62,2
0.792,0.892,2.777,1.179,2
0.792,0.888,2.358,0.963,2
0.792,0.891,2.359,0.959,2
0.792,0.887,2.356,0.935,2
0.792,0.887,2.359,0.955,2
0.792,0.887,2.332,0.952,2
0.792,0.886,2.363,0.926,2
0.791,0.885,2.361,0.925,2
0.79,0.791,2.778,0.922,2
0.79,0.789,2.779,0.917,2
0.789,0.784,2.131,4.316,2
0.788,0.779,2.129,4.313,2
0.787,0.773,2.128,4.313,2
0.786,0.771,2.133,0.951,2
0.785,0.77,2.79,0.903,2
0.787,0.768,2.142,0.9,2
0.79,0.398,2.652,0.894,2
0.8,0.389,2.646,0.888,2
0.785,0.387,2.647,0.886,2
0.785,0.384,2.647,0.883,2
0.784,0.383,2.147,0.885,2
0.787,0.777,3.266,0.881,2
0.786,0.765,2.662,0.876,2
0.793,0.863,2.651,0.875,2
0.81,0.78,2.649,0.873,2
0.82,0.371,2.65,0.868,2
1.799,0.368,2.375,0.867,4
0.949,0.366,2.654,0.866,4
0.944,0.364,2.649,0.866,4
0.94,0.761,2.166,0.866,1
0.939,0.76,2.167,0.87,1
0.942,0.767,2.167,0.867,1
0.939,0.76,2.167,0.87,1
0.942,0.76,2.166,0.867,1
0.937,0.76,2.165,0.87,1
0.933,0.77,2.163,0.878,1
0.926,0.865,2.662,0.887,1
0.914,0.75,2.666,0.895,1
0.911,0.746,2.671,0.908,1
1.742,0.742,2.677,0.92,1
1.726,0.384,2.683,0.915,4
1.708,0.386,2.69,0.926,4
1.693,0.389,2.7,0.934,4
2.678,0.396,2.121,0.946,4
2.089,0.438,2.713,0.959,4
2.642,0.444,2.719,0.971,4
2.625,0.698,2.725,0.984,1
2.609,0.693,2.156,0.996,1
2.593,0.688,2.151,1.008,1
2.579,0.683,2.183,1.019,1
2.564,0.678,2.146,1.03,1
2.551,0.471,2.752,1.041,4
2.537,0.48,2.759,1.051,4
2.524,0.662,2.764,1.061,1
2.51,0.658,2.768,1.072,1
0.723,0.577,2.773,1.083,2
2.481,0.649,2.217,1.035,1
2.467,0.559,2.186,1.046,1
2.451,0.64,2.06,1.06,1
1.984,0.626,2.059,1.074,1
1.413,0.631,2.14,1.088,1
1.967,0.607,2.478,1.098,1
1.965,0.623,2.46,1.115,1
0.69,0.619,2.809,1.129,2
2.356,0.615,2.161,0.61,1
1.329,0.61,2.144,0.616,1
1.309,0.606,2.138,0.625,1
1.292,0.601,2.128,0.634,1
1.275,0.597,2.126,0.648,1
1.266,0.592,2.147,0.663,1
1.247,0.588,2.134,0.674,1
1.228,0.583,2.84,0.687,1
1.231,0.582,2.203,0.7,1
2.2,0.575,2.108,0.71,1
2.182,0.568,2.095,0.727,1
2.163,0.565,2.024,0.738,1
1.156,0.562,2.146,0.752,1
2.125,0.559,2.132,0.768,1
2.105,0.555,2.816,0.783,1
2.086,0.551,2.803,0.798,1
2.067,0.547,2.79,0.813,1
2.047,0.544,2.169,0.832,1
2.027,0.54,2.161,0.844,1
2.007,0.536,2.143,0.862,1
1.988,0.533,2.136,0.877,1
1.968,0.529,2.07,0.893,1
1.949,0.526,1.898,0.907,1
1.93,0.522,1.892,0.923,1
1.91,0.519,1.893,0.938,1
1.891,0.516,2.15,0.953,1
0.914,0.512,1.935,0.969,1
0.884,0.509,2.655,0.985,2
0.867,0.506,1.871,1,2
0.848,0.503,1.869,1.019,2
0.831,0.499,1.867,1.032,2
0.816,0.496,1.866,1.05,2
0.802,0.493,1.865,1.063,2
0.789,0.49,1.864,1.076,2
0.783,0.488,1.794,1.083,2
0.784,0.487,1.797,1.156,2
0.802,0.487,1.8,1.07,2
0.802,0.486,1.802,1.069,2
1.528,0.486,1.801,1.068,4
1.525,0.485,1.805,1.067,4
1.525,0.485,1.806,1.066,4
1.528,0.485,1.809,1.066,4
1.525,0.485,1.806,1.066,4
1.524,0.485,1.805,1.067,4
1.527,0.485,1.808,1.067,4
1.526,0.485,1.803,1.065,4
1.523,0.485,1.8,1.069,4
1.522,0.485,1.803,1.069,4
1.525,0.485,1.804,1.068,4
1.522,0.485,1.807,1.069,4
1.522,0.484,1.803,1.069,4
1.521,0.485,1.809,1.067,4
1.521,0.484,1.806,1.07,4
1.524,0.484,1.807,1.069,4
1.527,0.484,1.806,1.069,4
1.523,0.484,1.812,1.07,4
1.523,0.484,1.808,1.067,4
1.525,0.484,2.596,1.07,4
1.522,0.484,1.811,1.068,4
1.525,0.484,2.598,1.071,4
1.527,0.483,2.599,1.071,4
1.527,0.483,2.621,1.068,4
1.523,0.483,1.81,1.072,4
1.735,0.483,1.807,1.072,4
1.735,0.483,1.806,1.069,4
1.525,0.483,2.594,1.073,4
1.734,0.483,2.019,1.073,4
1.733,0.483,2.023,1.073,4
1.525,0.483,2.016,1.073,4
1.733,0.483,2.016,1.073,4
1.732,0.483,2.019,1.07,4
1.732,0.483,1.991,1.073,4
1.731,0.483,1.991,1.074,4
1.731,0.483,1.991,1.071,4
1.731,0.482,1.991,1.072,4
1.731,0.482,2.61,1.072,4
1.731,0.482,1.994,1.072,4
1.731,0.482,1.991,1.072,4
1.729,0.483,2.054,1.076,4
1.726,0.482,2.592,1.075,4
1.722,0.482,2.585,1.078,4
1.716,0.481,2.582,1.083,4
1.707,0.48,1.975,1.089,4
0.583,0.479,1.962,1.097,2
0.584,0.478,1.949,1.106,2
1.678,0.477,1.771,1.115,4
1.668,0.477,1.877,1.124,4
1.658,0.476,1.901,1.132,4
1.65,0.475,1.868,1.139,4
1.644,0.475,1.863,1.145,4
1.637,0.475,1.859,1.151,4
1.431,0.475,1.857,1.157,4
1.425,0.475,1.856,1.162,4
1.617,0.475,1.854,1.169,4
1.417,0.476,1.849,1.177,4
1.403,0.476,1.847,1.188,4
1.392,0.478,1.845,1.197,4
1.384,0.478,1.842,1.207,4
1.376,0.479,1.84,0.577,4
1.371,0.481,1.834,0.578,4
1.363,0.483,1.831,0.578,4
1.355,0.484,1.829,0.579,4
1.532,0.486,1.826,0.579,4
1.522,0.488,1.823,1.264,4
1.511,0.49,1.82,1.27,4
1.501,0.492,1.816,1.28,4
1.491,0.494,1.813,1.289,4
1.481,0.495,1.811,1.299,1
1.471,0.498,1.807,1.308,1
1.461,0.5,1.801,0.591,1
1.45,0.502,1.798,0.592,1
1.44,0.505,1.794,1.342,1
1.427,0.509,1.789,1.352,1
1.414,0.513,1.784,0.847,1
1.398,0.517,1.778,0.861,1
1.383,0.522,1.772,0.596,1
1.367,0.527,1.766,0.89,1
1.35,0.532,1.759,0.606,1
1.332,0.538,1.753,0.608,1
1.314,0.544,1.746,0.614,1
1.297,0.55,1.739,0.622,1
1.279,0.556,1.732,0.625,1
1.262,0.562,1.725,0.634,1
1.244,0.568,1.718,0.638,1
1.226,0.574,1.712,0.647,1
1.207,0.581,1.704,0.652,1
1.189,0.588,1.697,1.065,1
1.17,0.594,1.69,0.662,1
1.151,0.601,1.682,0.669,1
1.132,0.608,1.674,0.676,1
1.112,0.615,1.667,0.682,1
1.093,0.621,1.659,0.689,1
1.073,0.628,1.652,0.695,1
1.056,0.635,1.644,0.703,1
1.037,0.642,1.636,0.706,1
1.014,0.646,1.628,0.713,1
0.994,0.654,1.62,0.72,1
0.974,0.666,1.612,0.726,1
0.956,0.67,1.604,1.311,1
0.937,0.678,1.594,1.34,1
0.919,0.685,1.585,1.353,1
0.9,0.692,1.573,1.375,2
0.882,0.699,1.565,1.933,2
0.864,0.706,1.557,0.768,2
0.846,0.714,1.548,0.772,2
0.828,0.72,1.54,1.44,2
0.811,0.727,1.53,0.791,2
0.798,0.731,1.525,2.494,2
0.793,0.731,1.529,0.788,2
0.794,0.729,1.532,0.79,2
0.796,0.727,1.534,1.465,2
0.797,0.727,1.534,0.791,2
0.797,0.727,1.533,1.461,2
0.796,0.727,1.534,1.461,2
0.796,0.727,1.537,0.823,2
0.795,0.727,1.538,0.818,2
0.795,0.726,1.537,0.806,2
0.798,0.726,1.538,0.8,2
0.797,0.725,1.539,0.805,2
0.796,0.725,1.539,0.795,2
0.792,0.727,1.537,0.763,2
0.791,0.739,1.537,0.76,2
0.789,0.728,1.539,0.757,2
0.788,0.727,1.54,0.75,2
0.787,0.723,1.541,0.747,2
0.786,0.722,1.543,0.744,2
0.785,0.721,1.548,0.745,2
0.784,0.721,1.55,0.736,2
0.783,0.724,1.552,0.733,2
0.783,0.727,1.554,0.729,2
0.783,0.733,1.559,0.722,2
0.785,1.152,1.564,0.719,2
0.896,0.73,1.584,0.712,2
0.835,0.733,1.569,0.71,2
0.784,0.736,1.571,0.708,2
0.783,0.754,1.578,0.705,2
0.786,0.827,1.591,0.709,2
0.785,0.757,1.608,0.699,2
0.792,0.785,2.908,0.697,2
0.809,0.779,2.91,0.695,2
0.819,0.772,1.629,0.694,2
1.564,0.75,1.626,0.693,1
1.565,0.758,1.612,0.692,1
1.566,0.761,1.618,0.691,1
1.566,0.758,1.62,0.691,1
1.564,0.776,1.637,0.693,1
1.557,0.758,1.614,0.699,1
1.557,0.758,1.629,0.7,1
1.556,0.757,1.628,0.701,1
1.555,0.757,1.624,0.704,1
1.552,0.755,1.62,0.706,1
1.545,0.753,1.617,0.713,1
1.535,0.746,1.605,0.722,1
1.524,0.742,1.597,0.734,1
1.511,0.74,1.587,0.746,1
1.496,0.735,1.572,0.761,1
1.48,0.729,1.559,0.777,1
1.463,0.724,2.855,0.793,1
1.447,0.717,2.964,0.809,1
1.429,0.71,2.878,0.827,1
1.411,0.704,2.977,0.845,1
1.392,0.7,2.893,0.864,1
1.377,0.699,2.211,0.882,1
1.355,0.689,2.226,0.901,1
1.336,0.684,1.431,0.92,1
1.318,0.677,2.254,0.939,1
1.298,0.671,2.934,0.958,1
1.278,0.665,2.286,0.977,1
1.261,0.656,2.963,0.997,1
1.241,0.65,1.304,1.018,1
1.22,0.643,1.281,1.038,1
1.196,0.633,1.266,1.058,1
1.178,0.626,1.242,1.079,1
1.154,0.619,3.072,1.099,1
1.135,0.612,3.084,1.119,1
1.115,0.605,3.092,1.138,1
1.096,0.599,1.165,1.157,1
1.078,0.593,1.144,1.175,1
1.06,0.586,1.123,1.193,1
1.042,0.58,1.105,1.211,1
1.024,0.573,1.09,1.229,1
0.775,0.567,1.072,1.247,2
0.763,0.561,1.05,1.266,2
0.71,0.555,1.032,1.284,2
0.698,0.548,1.013,1.303,2
0.68,0.545,0.995,1.321,2
0.667,0.539,0.982,1.338,2
0.901,0.533,0.966,1.352,1
0.897,0.526,3.191,1.357,2
0.9,0.522,3.184,1.354,2
0.905,0.522,3.186,1.353,1
0.905,0.522,3.202,1.353,1
0.904,0.521,2.582,1.354,1
0.578,0.521,2.585,1.354,2
0.901,0.521,3.191,1.355,1
0.901,0.52,2.582,1.357,1
0.576,0.519,3.189,1.363,2
0.574,0.516,2.59,1.37,2
0.573,0.513,2.592,1.377,2
0.571,0.51,2.599,1.387,2
0.862,0.507,2.603,1.396,2
0.853,0.503,2.606,1.407,2
0.842,0.501,2.611,1.411,2
0.835,0.499,2.616,1.417,2
0.833,0.497,2.62,1.42,2
0.834,0.497,2.62,1.418,2
0.835,0.496,2.62,1.417,2
0.835,0.495,2.62,1.417,2
0.836,0.495,3.22,1.416,2
0.837,0.494,3.221,1.415,2
0.838,0.493,0.903,1.413,2
0.84,0.492,0.903,1.412,2
0.841,0.49,0.91,1.411,2
0.843,0.489,0.914,1.411,2
0.84,0.488,2.613,1.413,2
0.84,0.486,2.614,1.413,2
0.587,0.484,2.614,1.412,2
0.845,0.481,2.615,1.418,2
0.846,0.479,2.617,1.418,2
0.845,0.477,2.618,1.415,2
0.845,0.474,2.618,1.416,2
0.845,0.473,2.623,1.417,2
0.844,0.471,1.508,1.418,2
0.844,0.469,1.501,0.569,2
0.84,0.468,1.495,1.427,2
0.836,0.464,1.481,0.826,2
0.838,0.461,1.476,0.822,2
0.84,0.459,1.47,0.821,2
0.839,0.456,1.471,0.82,2
0.839,0.454,2.638,0.517,2
0.839,0.451,2.644,0.508,2
0.839,0.449,2.644,0.495,2
0.842,0.448,2.648,0.504,2
0.833,0.446,1.491,0.488,2
0.84,0.451,1.485,0.484,2
0.827,0.446,1.451,0.482,2
0.833,0.445,1.448,0.478,2
0.832,0.443,1.445,0.467,2
0.831,0.443,1.445,0.46,2
0.83,0.442,1.467,0.481,2
0.829,0.445,1.466,0.47,2
0.828,0.458,1.452,0.454,2
0.828,0.483,1.446,0.444,2
0.83,0.523,1.442,0.438,2
0.867,0.452,1.439,0.435,2
0.844,0.453,1.439,0.432,2
0.832,0.474,1.439,0.429,2
0.829,0.521,1.44,0.428,2
0.828,0.85,1.453,0.426,2
0.831,0.473,1.448,0.425,2
0.834,0.465,1.445,0.419,2
0.85,0.463,1.441,0.417,2
3.3,0.468,1.442,0.415,4
3.301,0.47,1.443,0.413,4
3.302,0.479,1.445,0.412,4
3.3,0.812,1.448,0.411,1
3.3,0.808,1.448,0.411,1
3.299,0.808,1.448,0.412,1
3.298,0.811,1.448,0.414,1
3.294,0.806,1.448,0.417,1
3.287,0.803,1.451,0.423,1
3.281,0.8,1.455,0.433,1
3.272,0.795,1.46,0.444,1
3.256,0.79,1.466,0.457,1
3.238,0.784,1.472,0.471,1
0.979,0.776,1.48,0.486,1
3.21,0.572,1.487,0.503,1
3.196,0.586,1.494,0.52,1
3.174,0.754,1.502,0.537,1
3.153,0.749,1.51,0.556,1
3.137,0.738,1.518,0.575,1
3.118,0.73,1.526,0.594,1
3.099,0.722,1.535,0.613,1
3.077,0.714,1.543,0.632,1
3.061,0.707,1.55,0.651,1
3.041,0.702,1.558,0.671,1
3.022,0.692,1.566,0.69,1
3.002,0.688,1.574,0.709,1
2.983,0.68,1.582,0.728,1
0.859,0.674,1.589,0.747,2
0.84,0.667,1.596,0.765,2
0.822,0.663,1.604,0.783,2
2.909,0.667,1.611,0.801,1
2.892,0.652,1.619,0.819,1
2.876,0.643,1.626,0.835,1
2.861,0.638,1.632,0.85,1
2.846,0.634,1.637,0.864,1
2.833,0.627,1.642,0.878,1
2.82,0.623,1.647,0.891,1
2.808,0.62,1.652,0.903,1
2.796,0.618,1.656,0.915,1
2.783,0.615,1.662,0.928,1
2.769,0.614,1.667,0.942,1
2.754,0.609,1.672,0.957,1
2.738,0.599,1.682,0.973,1
2.722,0.597,1.688,0.99,1
2.704,0.588,1.695,1.008,1
2.686,0.583,1.701,1.026,1
2.668,0.578,1.704,1.044,1
2.65,0.573,1.709,1.062,1
2.631,0.568,1.715,1.08,1
2.612,0.563,1.723,1.102,1
2.593,0.558,1.727,1.122,1
2.573,0.553,1.732,1.142,1
2.553,0.548,1.738,1.162,1
2.533,0.543,1.744,1.178,1
2.513,0.539,1.749,1.198,1
2.493,0.534,1.755,1.218,1
2.473,0.53,1.76,1.238,1
2.453,0.525,1.765,1.257,1
2.433,0.52,1.771,1.277,1
2.411,0.516,1.776,1.296,1
2.394,0.512,1.781,1.316,1
2.371,0.508,1.787,1.338,1
2.351,0.504,1.792,1.354,1
2.332,0.501,1.797,1.374,1
2.312,0.499,1.802,1.393,1
2.292,0.5,1.807,1.413,1
2.272,0.516,1.812,1.433,1
2.253,0.51,1.817,1.452,1
2.233,0.503,1.822,1.472,1
2.212,0.502,1.827,1.492,1
2.192,0.502,1.832,1.512,1
2.172,0.504,1.837,1.532,1
2.152,0.506,1.841,1.554,1
2.132,0.602,1.846,1.575,1
2.112,0.513,1.85,1.594,1
2.093,0.591,1.855,1.614,1
2.074,0.57,1.859,1.634,1
1.972,0.566,1.884,1.733,1
1.952,0.573,1.889,1.75,1
1.874,1.496,1.907,1.828,3
1.855,1.492,1.912,1.846,3
1.836,1.488,1.916,1.865,3
1.817,1.485,1.921,1.884,3
1.797,1.481,1.86,1.904,3
1.779,1.481,1.93,1.923,3
1.76,1.474,1.934,1.941,3
1.742,1.473,1.938,1.959,3
1.724,1.466,1.942,1.978,3
1.706,1.466,1.947,1.996,3
1.688,1.462,1.951,2.013,3
1.671,1.459,1.748,2.03,3
1.659,1.456,1.961,2.046,3
1.641,1.457,1.71,2.06,3
1.626,1.477,1.69,2.074,3
1.612,1.485,1.649,2.088,3
1.598,1.449,1.63,2.101,3
1.584,1.446,1.614,2.114,3
1.57,1.444,1.621,2.128,3
1.557,1.442,1.605,2.141,3
1.545,1.439,1.591,2.154,3
1.47,1.444,1.557,2.168,3
1.44,2.738,1.539,2.183,3
1.431,0.821,1.525,2.118,1
1.424,0.828,1.507,2.208,1
1.433,0.833,1.493,2.097,1
1.436,0.84,1.498,2.129,1
1.411,0.853,1.474,2.249,1
1.395,0.988,1.459,2.111,3
1.389,2.278,1.446,2.11,3
1.382,2.283,1.431,2.295,3
1.37,1.432,1.419,2.121,3
1.357,1.746,1.407,2.384,3
1.346,1.748,1.394,2.708,3
1.335,1.754,1.382,2.347,3
1.327,1.762,1.37,2.402,3
1.318,1.774,1.359,3.241,3
1.306,2.35,1.352,3.259,3
1.292,2.359,1.342,2.47,3
1.279,1.001,1.328,3.285,3
1.267,2.373,1.319,2.192,3
1.251,2.38,1.31,2.203,3
1.238,2.387,1.303,2.218,3
1.229,2.394,1.296,2.252,3
1.216,2.401,1.289,2.26,3
1.204,2.408,1.287,2.248,3
1.191,2.415,1.281,2.253,3
1.177,2.424,1.277,2.265,3
1.163,2.429,1.274,2.277,3
1.149,1.6,1.265,2.292,3
1.132,1.601,1.261,2.299,3
1.119,0.943,1.254,2.314,3
1.105,0.94,1.25,2.331,3
1.091,0.938,1.246,2.347,3
1.08,0.938,1.244,2.358,3
1.067,0.938,1.241,2.284,3
1.053,0.939,1.239,2.297,3
1.038,0.933,1.238,2.394,3
1.019,0.933,1.089,2.408,3
1.005,0.933,1.233,2.326,3
0.991,0.933,1.232,2.405,3
0.975,0.933,1.231,2.447,3
0.961,0.935,1.23,2.461,3
0.946,0.935,1.23,2.477,3
0.935,0.937,1.231,2.386,3
0.922,0.939,1.236,2.509,3
0.908,2.468,1.238,2.52,3
0.894,2.47,0.957,2.534,2
0.876,2.483,1.24,2.547,2
0.862,3.642,1.239,2.52,2
0.848,3.646,1.242,2.574,2
0.835,3.652,1.246,2.587,2
0.823,3.658,0.938,2.599,2
0.815,0.885,1.254,2.607,2
0.815,3.663,1.256,2.531,2
0.818,3.661,0.881,2.53,2
0.82,4.409,0.887,2.528,2
0.822,4.409,0.888,2.533,2
0.822,4.409,0.888,2.557,2
0.821,4.408,1.256,2.601,2
0.821,3.672,1.26,2.575,2
0.822,0.914,1.261,2.601,2
0.826,0.906,0.89,2.602,2
0.827,0.908,0.895,2.601,2
0.827,0.862,1.265,2.601,2
0.828,0.856,1.266,2.6,2
0.827,0.854,1.188,2.599,2
0.824,0.849,1.185,2.599,2
0.823,0.847,1.19,2.6,2
0.822,0.845,1.27,2.565,2
0.822,0.843,1.272,2.601,2
0.822,0.842,1.275,2.605,2
0.823,0.84,1.278,2.606,2
0.823,0.844,1.28,2.604,2
0.824,0.838,1.282,2.503,2
0.826,0.831,1.283,2.615,2
0.822,0.83,1.285,5,2
0.821,0.827,1.287,5,2
0.821,0.825,1.289,2.613,2
0.82,0.823,1.291,2.615,2
0.82,0.822,1.297,2.616,2
0.82,0.824,1.299,2.621,2
0.823,0.865,1.302,3.634,2
0.822,0.82,1.3,3.629,2
0.821,0.815,1.302,3.628,2
0.816,0.81,1.303,3.627,2
0.815,0.808,1.305,3.623,2
0.814,0.806,1.307,3.625,2
0.813,0.804,1.31,3.625,2
0.813,0.809,1.312,3.628,2
0.816,0.919,1.319,3.624,2
0.816,0.916,1.322,3.628,2
0.817,0.813,1.321,3.62,2
0.81,0.805,1.323,3.619,2
0.809,0.801,1.324,3.619,2
0.807,0.8,1.326,3.623,2
0.806,0.823,1.329,3.636,2
0.806,0.863,1.331,3.623,2
0.805,0.859,1.334,3.629,2
0.808,0.887,1.336,3.687,2
0.808,0.896,1.342,3.69,2
0.807,0.868,1.367,5,2
0.826,0.841,1.365,0.79,2
0.825,0.834,1.354,0.787,2
0.841,0.826,1.354,0.785,2
0.805,0.823,1.357,0.783,2
0.808,0.829,1.363,0.764,2
